gene	Chen28689251	Nichols_24571919	x_hurskainen_33692365_endothelial	x_hurskainen_33692365_epithelial	x_hurskainen_33692365_stroma	x_lingappan_25003466_both_ranked	x_scaffa_34417156_ranked	Al_mudares_37368978_female	Al_mudares_37368978_male	Bao_27137150	Bhaskaran_22911455	Bhattacharya_25150062	Chao27770432	Cheng_31961470	Coarfa_28818871	Denervaud_26353077	Dong_36157523	Natarajan_28851267_down	Natarajan_28851267_up	x_dravet_gounot_29287116_p10	x_dravet_gounot_29287116_p10_ranked	x_lingappan_25003466_female	x_lingappan_25003466_male	x_nitkin_32753701_24hr_unranked	x_nitkin_32753701_6hr_unranked	x_rao_37310763_ranked	x_revhaug_31454811_down_ranked	x_revhaug_31454811_up_ranked	x_shrestha_33446917_down_	x_shrestha_33446917_up	x_xing_26398774_down	x_xing_26398774_up	maic_score	contributors
CTIF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448804254347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448804254347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
AMD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448804154347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448804154347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
5830416P10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448804054347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448804054347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
B630019K06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803954347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803954347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
ZNF654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803854347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803854347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
ARHGAP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803754347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803754347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
TIE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803554347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803554347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
DUSP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803454347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803454347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
ACVR2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803254347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803254347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
HADHA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803154347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448803154347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
USB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802954347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802954347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
RAPGEF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802854347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802854347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
PPBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802754347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802754347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
CHRNB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802654347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802654347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
CNGB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802454347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802454347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
DDX52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802254347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802254347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
NRIP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802154347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802154347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
SFT2D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802054347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448802054347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
1810062G17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801754347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801754347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
AMN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801654347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801654347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
CD177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2213686175567486	1.2448801554347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801554347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
BC052688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801454347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801454347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
KLHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801354347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801354347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
SCHIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801054347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448801054347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
AKR1B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800954347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800954347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
MIF4GD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800854347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800854347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
Hmga2-ps1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800754347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800754347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
DR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800454347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800454347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
DNAI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800354347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800354347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
DCAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800054347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448800054347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
ISY1-RAB43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799954347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799954347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
Gm20300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799754347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799754347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
GIGYF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799654347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799654347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
AA388235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799554347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799554347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
SYT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799454347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799454347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
TLCD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799354347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799354347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
WNT9A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799254347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799254347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
AFG3L1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799154347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799154347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
RARG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799054347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448799054347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
Zfp651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798954347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798954347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
GLUD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798854347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798854347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798754347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798754347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
ASF1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798654347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798654347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
FAM32A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798554347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798554347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
OSGIN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798354347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798354347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
SCG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798254347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798254347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
TCP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798154347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798154347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
Gm17757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798054347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448798054347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
MARK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797954347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797954347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
RGL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797854347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797854347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
4430402I18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797754347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797754347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
CA11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797654347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797654347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
TTC26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797554347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797554347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
CTSK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797454347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797454347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
ABTB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797354347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797354347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
SLC46A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797254347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797254347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
CCL28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797154347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448797154347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
INCENP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796854347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796854347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
KRAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796754347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796754347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
BCORL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796354347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796354347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
GVINP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2213686175567486	1.2448796254347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796254347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
CREM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796054347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448796054347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
REEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795954347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795954347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
CDK5R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795754347017	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795754347017	TRANSCRIPTOMICS: x_rao_37310763_ranked
AP3D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795654347018	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795654347018	TRANSCRIPTOMICS: x_rao_37310763_ranked
SIDT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795554347019	0.0	0.0	0.0	0.0	0.0	0.0	1.2448795554347019	TRANSCRIPTOMICS: x_rao_37310763_ranked
HAMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582375866794	0.0	0.0	0.0	0.0	0.0	1.240582375866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
IGSF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582365866794	0.0	0.0	0.0	0.0	0.0	1.240582365866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
ART1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582355866794	0.0	0.0	0.0	0.0	0.0	1.240582355866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
ART3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582345866794	0.0	0.0	0.0	0.0	0.0	1.240582345866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
FGF12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582335866794	0.0	0.0	0.0	0.0	0.0	1.240582335866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
IGLC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582305866794	0.0	0.0	0.0	0.0	0.0	1.240582305866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
Klra4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582295866794	0.0	0.0	0.0	0.0	0.0	1.240582295866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
GZMM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582285866794	0.0	0.0	0.0	0.0	0.0	1.240582285866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
Klra15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582275866794	0.0	0.0	0.0	0.0	0.0	1.240582275866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
Klra22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582265866794	0.0	0.0	0.0	0.0	0.0	1.240582265866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
Klra16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.240582255866794	0.0	0.0	0.0	0.0	0.0	1.240582255866794	TRANSCRIPTOMICS: x_revhaug_31454811_down_ranked
