gene	Nichols_24571919	Bao_27137150_lncrna	Bao_27137150_mrna	Bhattacharya_25150061	Chao_27770432	Coarfa_28818871_female_down_d21	Coarfa_28818871_female_down_d7	Coarfa_28818871_female_up_d21	Coarfa_28818871_female_up_d7	Coarfa_28818871_male_down_d21	Coarfa_28818871_male_down_d7	Coarfa_28818871_male_up_d21	Coarfa_28818871_male_up_d7	Natarajan_28851267_down	Natarajan_28851267_up	Rao_37310763	Revhaug_31454811_down	Revhaug_31454811_up	maic_score	contributors
ENSG00000125775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002595678150465	0.0	0.0	1.0002595678150465	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002594966363823	0.0	0.0	1.0002594966363823	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000259425457718	0.0	0.0	1.000259425457718	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002593542790534	0.0	0.0	1.0002593542790534	TRANSCRIPTOMICS: Rao_37310763
ENSG00000140853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002592831003891	0.0	0.0	1.0002592831003891	TRANSCRIPTOMICS: Rao_37310763
ENSG00000161395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002592119217248	0.0	0.0	1.0002592119217248	TRANSCRIPTOMICS: Rao_37310763
ENSG00000105443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002591407430605	0.0	0.0	1.0002591407430605	TRANSCRIPTOMICS: Rao_37310763
ENSG00000153246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000259069564396	0.0	0.0	1.000259069564396	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002589983857317	0.0	0.0	1.0002589983857317	TRANSCRIPTOMICS: Rao_37310763
ENSG00000149100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002589272070674	0.0	0.0	1.0002589272070674	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000258856028403	0.0	0.0	1.000258856028403	TRANSCRIPTOMICS: Rao_37310763
ENSG00000133739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002587848497386	0.0	0.0	1.0002587848497386	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002587136710743	0.0	0.0	1.0002587136710743	TRANSCRIPTOMICS: Rao_37310763
ENSG00000010292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00025864249241	0.0	0.0	1.00025864249241	TRANSCRIPTOMICS: Rao_37310763
ENSG00000049239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002585713137455	0.0	0.0	1.0002585713137455	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002585001350812	0.0	0.0	1.0002585001350812	TRANSCRIPTOMICS: Rao_37310763
ENSG00000132386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000258428956417	0.0	0.0	1.000258428956417	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002583577777526	0.0	0.0	1.0002583577777526	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000258286599088	0.0	0.0	1.000258286599088	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002582154204238	0.0	0.0	1.0002582154204238	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002581442417595	0.0	0.0	1.0002581442417595	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000258073063095	0.0	0.0	1.000258073063095	TRANSCRIPTOMICS: Rao_37310763
ENSG00000149380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002580018844307	0.0	0.0	1.0002580018844307	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002579307057664	0.0	0.0	1.0002579307057664	TRANSCRIPTOMICS: Rao_37310763
ENSG00000134013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002578595271021	0.0	0.0	1.0002578595271021	TRANSCRIPTOMICS: Rao_37310763
ENSG00000078687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002577883484376	0.0	0.0	1.0002577883484376	TRANSCRIPTOMICS: Rao_37310763
ENSG00000121905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002577171697733	0.0	0.0	1.0002577171697733	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000257645991109	0.0	0.0	1.000257645991109	TRANSCRIPTOMICS: Rao_37310763
ENSG00000108509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002575748124445	0.0	0.0	1.0002575748124445	TRANSCRIPTOMICS: Rao_37310763
ENSG00000101670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002575036337802	0.0	0.0	1.0002575036337802	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000257432455116	0.0	0.0	1.000257432455116	TRANSCRIPTOMICS: Rao_37310763
ENSG00000008118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002573612764516	0.0	0.0	1.0002573612764516	TRANSCRIPTOMICS: Rao_37310763
ENSG00000099994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000257290097787	0.0	0.0	1.000257290097787	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002572189191228	0.0	0.0	1.0002572189191228	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002571477404585	0.0	0.0	1.0002571477404585	TRANSCRIPTOMICS: Rao_37310763
ENSG00000161929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002570765617942	0.0	0.0	1.0002570765617942	TRANSCRIPTOMICS: Rao_37310763
ENSG00000147118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002570053831297	0.0	0.0	1.0002570053831297	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002569342044654	0.0	0.0	1.0002569342044654	TRANSCRIPTOMICS: Rao_37310763
ENSG00000144891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000256863025801	0.0	0.0	1.000256863025801	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002567918471366	0.0	0.0	1.0002567918471366	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002567206684723	0.0	0.0	1.0002567206684723	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000256649489808	0.0	0.0	1.000256649489808	TRANSCRIPTOMICS: Rao_37310763
ENSG00000008838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002565783111437	0.0	0.0	1.0002565783111437	TRANSCRIPTOMICS: Rao_37310763
ENSG00000169914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002565071324792	0.0	0.0	1.0002565071324792	TRANSCRIPTOMICS: Rao_37310763
ENSG00000108100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002564359538149	0.0	0.0	1.0002564359538149	TRANSCRIPTOMICS: Rao_37310763
ENSG00000154122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002563647751506	0.0	0.0	1.0002563647751506	TRANSCRIPTOMICS: Rao_37310763
ENSG00000109323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002562935964863	0.0	0.0	1.0002562935964863	TRANSCRIPTOMICS: Rao_37310763
ENSG00000083093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002561512391575	0.0	0.0	1.0002561512391575	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002560800604932	0.0	0.0	1.0002560800604932	TRANSCRIPTOMICS: Rao_37310763
ENSG00000178397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002560088818286	0.0	0.0	1.0002560088818286	TRANSCRIPTOMICS: Rao_37310763
ENSG00000180228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002559377031643	0.0	0.0	1.0002559377031643	TRANSCRIPTOMICS: Rao_37310763
ENSG00000097033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002558665245	0.0	0.0	1.0002558665245	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002557953458358	0.0	0.0	1.0002557953458358	TRANSCRIPTOMICS: Rao_37310763
ENSG00000181061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002557241671712	0.0	0.0	1.0002557241671712	TRANSCRIPTOMICS: Rao_37310763
ENSG00000178033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000255652988507	0.0	0.0	1.000255652988507	TRANSCRIPTOMICS: Rao_37310763
ENSG00000153179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002555818098426	0.0	0.0	1.0002555818098426	TRANSCRIPTOMICS: Rao_37310763
ENSG00000168032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002555106311783	0.0	0.0	1.0002555106311783	TRANSCRIPTOMICS: Rao_37310763
ENSG00000147459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002554394525138	0.0	0.0	1.0002554394525138	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002553682738495	0.0	0.0	1.0002553682738495	TRANSCRIPTOMICS: Rao_37310763
ENSG00000134597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002552970951852	0.0	0.0	1.0002552970951852	TRANSCRIPTOMICS: Rao_37310763
ENSG00000180875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002552259165207	0.0	0.0	1.0002552259165207	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002551547378564	0.0	0.0	1.0002551547378564	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002550835591921	0.0	0.0	1.0002550835591921	TRANSCRIPTOMICS: Rao_37310763
ENSG00000133665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002550123805278	0.0	0.0	1.0002550123805278	TRANSCRIPTOMICS: Rao_37310763
ENSG00000011485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002549412018633	0.0	0.0	1.0002549412018633	TRANSCRIPTOMICS: Rao_37310763
ENSG00000169403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000254870023199	0.0	0.0	1.000254870023199	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002547988445347	0.0	0.0	1.0002547988445347	TRANSCRIPTOMICS: Rao_37310763
ENSG00000140795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002547276658702	0.0	0.0	1.0002547276658702	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000254656487206	0.0	0.0	1.000254656487206	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002545853085416	0.0	0.0	1.0002545853085416	TRANSCRIPTOMICS: Rao_37310763
ENSG00000182742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002545141298773	0.0	0.0	1.0002545141298773	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002544429512128	0.0	0.0	1.0002544429512128	TRANSCRIPTOMICS: Rao_37310763
ENSG00000196935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002543717725485	0.0	0.0	1.0002543717725485	TRANSCRIPTOMICS: Rao_37310763
ENSG00000047056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002543005938842	0.0	0.0	1.0002543005938842	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00025422941522	0.0	0.0	1.00025422941522	TRANSCRIPTOMICS: Rao_37310763
ENSG00000099795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002541582365554	0.0	0.0	1.0002541582365554	TRANSCRIPTOMICS: Rao_37310763
ENSG00000170743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000254087057891	0.0	0.0	1.000254087057891	TRANSCRIPTOMICS: Rao_37310763
ENSG00000168653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002540158792268	0.0	0.0	1.0002540158792268	TRANSCRIPTOMICS: Rao_37310763
ENSG00000107816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002539447005623	0.0	0.0	1.0002539447005623	TRANSCRIPTOMICS: Rao_37310763
ENSG00000168884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000253873521898	0.0	0.0	1.000253873521898	TRANSCRIPTOMICS: Rao_37310763
ENSG00000132002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002538023432337	0.0	0.0	1.0002538023432337	TRANSCRIPTOMICS: Rao_37310763
ENSG00000153002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002537311645694	0.0	0.0	1.0002537311645694	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002536599859049	0.0	0.0	1.0002536599859049	TRANSCRIPTOMICS: Rao_37310763
ENSG00000023902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002535888072406	0.0	0.0	1.0002535888072406	TRANSCRIPTOMICS: Rao_37310763
ENSG00000090581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002535176285763	0.0	0.0	1.0002535176285763	TRANSCRIPTOMICS: Rao_37310763
ENSG00000131759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000253446449912	0.0	0.0	1.000253446449912	TRANSCRIPTOMICS: Rao_37310763
ENSG00000029153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002533752712475	0.0	0.0	1.0002533752712475	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002533040925832	0.0	0.0	1.0002533040925832	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002532329139189	0.0	0.0	1.0002532329139189	TRANSCRIPTOMICS: Rao_37310763
ENSG00000140557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002531617352544	0.0	0.0	1.0002531617352544	TRANSCRIPTOMICS: Rao_37310763
ENSG00000271447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00025309055659	0.0	0.0	1.00025309055659	TRANSCRIPTOMICS: Rao_37310763
ENSG00000127585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002530193779258	0.0	0.0	1.0002530193779258	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002529481992615	0.0	0.0	1.0002529481992615	TRANSCRIPTOMICS: Rao_37310763
ENSG00000099219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000252877020597	0.0	0.0	1.000252877020597	TRANSCRIPTOMICS: Rao_37310763
ENSG00000136274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002528058419327	0.0	0.0	1.0002528058419327	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002527346632684	0.0	0.0	1.0002527346632684	TRANSCRIPTOMICS: Rao_37310763
ENSG00000105576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000252663484604	0.0	0.0	1.000252663484604	TRANSCRIPTOMICS: Rao_37310763
ENSG00000223547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002525923059395	0.0	0.0	1.0002525923059395	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002525211272753	0.0	0.0	1.0002525211272753	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000252449948611	0.0	0.0	1.000252449948611	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002523787699464	0.0	0.0	1.0002523787699464	TRANSCRIPTOMICS: Rao_37310763
ENSG00000243708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002523075912821	0.0	0.0	1.0002523075912821	TRANSCRIPTOMICS: Rao_37310763
ENSG00000140612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002522364126178	0.0	0.0	1.0002522364126178	TRANSCRIPTOMICS: Rao_37310763
ENSG00000089060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002521652339535	0.0	0.0	1.0002521652339535	TRANSCRIPTOMICS: Rao_37310763
ENSG00000086544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000252094055289	0.0	0.0	1.000252094055289	TRANSCRIPTOMICS: Rao_37310763
ENSG00000138823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002520228766247	0.0	0.0	1.0002520228766247	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002519516979604	0.0	0.0	1.0002519516979604	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002518805192961	0.0	0.0	1.0002518805192961	TRANSCRIPTOMICS: Rao_37310763
ENSG00000196839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002518093406316	0.0	0.0	1.0002518093406316	TRANSCRIPTOMICS: Rao_37310763
ENSG00000140287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002517381619673	0.0	0.0	1.0002517381619673	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000251666983303	0.0	0.0	1.000251666983303	TRANSCRIPTOMICS: Rao_37310763
ENSG00000276045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002515958046385	0.0	0.0	1.0002515958046385	TRANSCRIPTOMICS: Rao_37310763
ENSG00000113615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002515246259742	0.0	0.0	1.0002515246259742	TRANSCRIPTOMICS: Rao_37310763
ENSG00000114686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00025145344731	0.0	0.0	1.00025145344731	TRANSCRIPTOMICS: Rao_37310763
ENSG00000114268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002513822686456	0.0	0.0	1.0002513822686456	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000251311089981	0.0	0.0	1.000251311089981	TRANSCRIPTOMICS: Rao_37310763
ENSG00000159592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002512399113168	0.0	0.0	1.0002512399113168	TRANSCRIPTOMICS: Rao_37310763
