gene,maic_score
CREG2,1.252186723
RFX8,1.252186723
MAP4K4,1.252186723
SLC9A4,1.252186723
SLC9A2,1.252186723
MFSD9,1.252186723
TMEM182,1.252186723
MRPS9,1.252186723
GPR45,1.252186723
TGFBRAP1,1.252186723
C2orf49,1.252186723
ECRG4,1.252186723
ST6GAL2,1.252186723
SLC5A7,1.252186723
SULT1C3,1.252186723
SULT1C2,1.252186723
SULT1C4,1.252186723
GCC2,1.252186723
RANBP2,1.252186723
CCDC138,1.252186723
SH3RF3,1.252186723
SOWAHC,1.252186723
NPHP1,1.252186723
BCL2L11,1.252186723
MERTK,1.252186723
TMEM87B,1.252186723
FBLN7,1.252186723
TTL,1.252186723
CHCHD5,1.252186723
IL37,1.252186723
IL36G,1.252186723
IL36A,1.252186723
IL36B,1.252186723
IL36RN,1.252186723
IL1F10,1.252186723
PAX8,1.252186723
DPP10,1.252186723
CCDC93,1.252186723
INSIG2,1.252186723
STEAP3,1.252186723
C2orf76,1.252186723
DBI,1.252186723
SCTR,1.252186723
CFAP221,1.252186723
PTPN4,1.252186723
EPB41L5,1.252186723
TFCP2L1,1.252186723
CLASP1,1.252186723
CNTNAP5,1.252186723
CYP27C1,1.252186723
ERCC3,1.252186723
SFT2D3,1.252186723
WDR33,1.252186723
AMMECR1L,1.252186723
UGGT1,1.252186723
SMPD4,1.252186723
IMP4,1.252186723
PTPN18,1.252186723
GPR148,1.252186723
AMER3,1.252186723
FAM168B,1.252186723
PLEKHB2,1.252186723
MZT2A,1.252186723
CCDC74A,1.252186723
GPR39,1.252186723
NCKAP5,1.252186723
ACMSD,1.252186723
CCNT2,1.252186723
MAP3K19,1.252186723
RAB3GAP1,1.252186723
ZRANB3,1.252186723
UBXN4,1.252186723
LCT,1.252186723
MCM6,1.252186723
HNMT,1.252186723
SPOPL,1.252186723
KYNU,1.252186723
ZEB2,1.252186723
ORC4,1.252186723
MBD5,1.252186723
LYPD6B,1.252186723
MMADHC,1.252186723
RBM43,1.252186723
TNFAIP6,1.252186723
RIF1,1.252186723
CACNB4,1.252186723
FMNL2,1.252186723
ARL6IP6,1.252186723
GALNT13,1.252186723
GALNT5,1.252186723
ERMN,1.252186723
ACVR1C,1.252186723
UPP2,1.252186723
CCDC148,1.252186723
PKP4,1.252186723
DAPL1,1.252186723
TANC1,1.252186723
WDSUB1,1.252186723
MARCHF7,1.252186723
LY75-CD302,1.252186723
PLA2R1,1.252186723
ITGB6,1.252186723
RBMS1,1.252186723
TANK,1.252186723
AC092953.2,1.252150695
TCTN2,1.2520621
CDK19,1.252024656
HMMR,1.251989125
ATAD2,1.251916316
TBRG4,1.251899816
CTDNEP1,1.251843672
MYH14,1.251776161
ZNF850,1.251698878
DENND11,1.251626727
ZNF236,1.251554738
VEGFA,1.251532351
H2AC4,1.251482912
FAM111B,1.251411247
ASH2L,1.251339744
H1-5,1.2512684
SRP54-AS1,1.251197217
GCATP1,1.251175193
DNAJA3,1.251058371
AC110994.2,1.251055326
STIMATE,1.250984618
ADA,1.250942642
FBXO27,1.250880672
ZNF337-AS1,1.250843673
ZNF561,1.250827996
HERC2P9,1.250773435
AL079338.1,1.250714419
NUP62CL,1.250703352
CKMT2-AS1,1.250633424
PCED1A,1.250601899
MMP24OS,1.250563651
NUP37,1.250490424
MAP2,1.250379983
ANP32B,1.25035525
MYC,1.250286087
TSHZ3,1.250270564
SPC24,1.250079505
WDR62,1.250054745
ARMH3,1.250010944
ENSG00000236213,1.249948322
PLAGL1,1.249942532
WDR11,1.249874269
SPARC,1.249842876
IRAG2,1.249806153
PSMB8,1.249738395
SELENOK,1.249670363
ZNF189,1.249634868
TEX2,1.249602687
DNAH10,1.249532285
STAT4,1.249430634
CCS,1.249400532
DAGLB,1.249333435
PLEKHD1,1.249329906
ATF5,1.249266481
PPP2R2D,1.249230089
STX18,1.24919967
AL596202.1,1.249133002
LINC01865,1.249131174
SCML4,1.24903315
GSR,1.249000089
RNF214,1.248936008
LSG1,1.248933844
PLPBP,1.248867738
BCAP29,1.248839736
ELMO3,1.248801772
GCNT1,1.248744326
LRRC37A3,1.248735945
PLCXD2,1.248670257
OSBPL2,1.248649767
ATP10A,1.24855605
PLEKHM1,1.248539293
DDA1,1.248474016
AL022323.3,1.248463166
CCDC141,1.248408876
NT5C3A,1.248343871
EMSLR,1.248279857
CCDC9,1.248279002
MVB12B,1.248214267
ZNF419,1.248189413
EXOSC5,1.248149666
ZFYVE21,1.248099765
NDUFA1,1.248085199
ASAP1,1.248020866
FAM3A,1.247956664
SENP2,1.247892595
AASS,1.247835502
PPM1F,1.247828658
IL1RN,1.247764851
SDR39U1,1.247748946
EPHA4,1.247701175
DPM3,1.247663141
HMBS,1.24763763
PSMB10,1.247578079
ENSG00000230149,1.247574213
HECTD4,1.247510926
WSCD2,1.247493751
H3C2,1.247447767
ZNF570,1.247410149
TRG-AS1,1.247327265
AOAH,1.247321834
LOC107985815,1.24731303
RN7SL300P,1.247259058
ESRRG,1.24724509
PDE4DIPP2,1.247196408
SLA2,1.247163617
ZNF470-DT,1.247082838
RPL41,1.247071487
TAF12,1.247009214
PDCL3P2,1.247002745
ACOT8,1.246947066
TOP3A,1.246923329
IRAK1BP1,1.246885043
UBE2D3-AS1,1.246844584
ALOX5AP,1.246761365
PLEKHA8P1,1.246699711
AC025031.4,1.246638179
UBAP2,1.246576769
TSPAN3,1.24651548
CCNB2,1.246454312
H4C4,1.246393264
NIT2,1.246385772
C11orf71,1.246332336
PTH2R,1.246311511
BLM,1.246271527
DNAJC27-AS1,1.246237863
PIGP,1.246210838
MEGF9,1.246164819
RN7SL172P,1.246150267
ENSG00000257341,1.246092374
SDR42E1,1.246089814
NDUFB7,1.246029478
RAD51C,1.24602052
ALDH16A1,1.24594925
USP14,1.245909159
LONRF3,1.245878559
TIAM2,1.245849173
FIS1,1.245789304
NALT1,1.245738885
BISPR,1.245729549
SDHAF1,1.245669889
ENSG00000268027,1.245610385
MIPEP,1.245601445
MEF2A,1.245575685
FANCA,1.245550974
SIRT7,1.245491677
SLC5A10,1.245399366
ZNF185,1.245373421
SLC43A3,1.245333069
PIN1,1.245314461
FAM86DP,1.245267295
ABCG1,1.245255614
MDM2,1.245196878
BRCA1,1.245079738
ENSG00000225032,1.245073043
CRYL1,1.245021333
TMEM42,1.245009296
SYTL2,1.244963038
MAGEF1,1.244904852
H2AX,1.244846775
MYLK3,1.244820993
SYDE1,1.244759185
ZNF624,1.244697848
MIAT,1.244673193
PHB,1.244636976
MPZL1,1.244615547
ENSG00000247134,1.244576565
LRP4,1.244516609
LINC01184,1.244500575
ENSG00000289584,1.244457103
KLRF1,1.244398041
CRY1,1.244386027
LINC00426,1.24433942
EPB41L4A,1.244328911
PWP1,1.244271899
ZNF831,1.244223476
PPP6R3,1.244214991
GRTP1,1.244166144
MED27,1.244158188
MELK,1.244101488
SCAMP1-AS1,1.244052735
TIMMDC1,1.244044891
AC067931.1,1.24399665
CDK8,1.243988396
KDM6B,1.24394097
RNY1,1.243932004
TRBV20-1,1.243885692
ENSG00000251131,1.243875714
FAM167A-AS1,1.243830811
KHDC4,1.243819525
SUCLG2,1.243776322
GFUS,1.243763437
C1QBP,1.243722221
BMPR2,1.24370745
LINC01521,1.243668504
RN7SL15P,1.243615166
MCM4,1.243595777
ZNF518B,1.243562202
FSTL1,1.24354009
SPATS2,1.24350961
TRBC2,1.243484502
JAM3,1.243457384
ZNF33B,1.243429012
DPP3-DT,1.24340552
FLCN,1.243373621
ZNF594,1.243354015
KIF15,1.243263133
ABI3,1.243252063
H2BC20P,1.243208035
AC018529.3,1.243153034
AC004584.3,1.243151496
RAD23BP1,1.243101722
ROGDI,1.243098129
GOLGA4-AS1,1.243052282
TRAPPC3,1.24304332
PBX2,1.243003173
AHSP,1.242988607
HSDL2,1.242954391
ZNF519,1.24293399
BCAT2,1.242879467
MAK,1.242857794
RYR3,1.242809971
TRBV19,1.242770706
ZNF287,1.242762461
ETS1,1.242716466
TTC30A,1.242668364
RN7SL5P,1.24266232
SNORA37,1.24262177
POP7,1.242608267
INPP4B,1.242575475
SLC30A1,1.242554307
FBXO43,1.242529474
CCNB1,1.242446663
AL034550.2,1.242438346
PHF21A,1.242393211
GLRX,1.242392979
ZNF717,1.242348358
INCENP,1.242303785
TCERG1,1.242285885
COMMD3,1.242259486
FAAH2,1.242215461
LINC02314,1.242191261
ZNHIT3,1.242179154
RHOBTB1,1.242072783
NARF,1.242019731
EIF3J,1.241966769
TTC39B,1.241914657
ENSG00000289339,1.241913895
LILRA4,1.241872703
NUDT1,1.241861109
ZNF17,1.241830995
RAB7A,1.241808411
BUD13,1.241789531
TRAV16,1.241748307
C12orf76,1.24170732
DOCK10,1.241703278
AC007877.1,1.241666569
MTX3,1.241598492
ARID5B,1.241585761
DCAF4,1.241546229
ADD3,1.241545699
NCALD,1.241494051
AL137002.2,1.241466245
ENSG00000259097,1.24138767
MAP3K15,1.241348706
RFK,1.241338031
TRGC2,1.241286194
ST6GALNAC1,1.241234441
PIGL,1.241233075
SPATA33,1.241157017
GTF2IP20,1.241131186
BCL2L12,1.24111929
ODAD2,1.24108176
XPC,1.241079684
CHAF1A,1.241044427
LINC00205,1.241028265
ACAA2,1.241007287
RCL1,1.240976928
RNF145,1.240970339
AL023806.2,1.24093358
GGH,1.240925674
PEX2,1.240897008
AC010969.2,1.240860621
PHLPP1,1.240824417
ASTE1,1.240823411
ZNF768,1.240788393
SETD3,1.240772402
MEOX1,1.240752549
AL669831.7,1.240716881
CEACAM1,1.240670626
ABHD5,1.240646068
CPOX,1.240619859
SQOR,1.240610919
FAM222A,1.240575939
USP28,1.240569172
KRBA1,1.240543135
ISG20,1.240518565
C16orf87,1.240506477
TAS2R14,1.240468037
VLDLR,1.240437668
MYH10,1.240417588
RPL13P12,1.240403504
IFNGR1,1.240369498
ZNF136,1.240367219
ZNF12,1.240335647
EXOSC1,1.240316928
NCBP3,1.240301951
ZBED8,1.240268407
SRCAP,1.240235014
MT-ND6,1.24020177
KRT18,1.240168673
GPS2,1.240135722
ENSG00000247934,1.240116543
PTGDR,1.24007025
CASP4,1.240037725
RANBP9,1.240016814
ATP8B3,1.240005341
SUV39H2,1.239973093
KNL1,1.239967064
TRAJ11,1.239877161
PTBP3,1.239845449
BUD31,1.239818271
MRPL17,1.239813866
RPUSD4,1.239782412
ARL4C,1.239768824
GATB,1.239719884
RBL1,1.239719452
NDFIP1,1.239670155
MRPL52,1.239657852
ENSG00000183308,1.239627019
TAMALIN,1.239620933
PIF1,1.239571784
CXCL1,1.239565711
ENSG00000228606,1.239535234
NRSN2-AS1,1.23952271
KPNA2,1.239504873
EFCAB12,1.239474626
NCAPG,1.239473708
ZNF250,1.239444493
UBL5,1.239424781
ERCC6,1.239414472
SPIN4,1.239384562
CCDC167,1.239354761
PINX1,1.239327144
CCDC65,1.239325069
SLTM,1.239295483
RN7SL127P,1.239278434
NLE1,1.239236629
EPN2,1.239229796
VSIG10,1.23918123
AC087741.3,1.239178188
ENSG00000289212,1.23914912
OAS1,1.239132736
TES,1.239120153
HDHD5,1.239091284
ZBTB7A,1.239084313
RASGRF2,1.239062512
COX17,1.239035962
HNRNPA1P48,1.239033838
SLC38A1,1.23898768
FAM133B,1.238923717
CTSD,1.238920084
RBM4,1.238891876
HMGCS1,1.238891329
PIWIL4,1.238843259
PARD6B,1.238835731
CD79A,1.238795258
AL365475.1,1.238779938
ASCC3,1.238752172
POGK,1.238747327
H3C13,1.238699464
ZAP70,1.238696893
LRSAM1,1.23866938
CKS2,1.238651671
CD14,1.238603946
RAB43,1.23856014
SOD1,1.23855629
KANSL1-AS1,1.23853303
METTL3,1.238508701
ERI1,1.238461181
LINC02580,1.238452161
MED10,1.238425356
PMS2P3,1.238413728
SAMD9L,1.238398625
ZCCHC17,1.238371969
CEP120,1.238345384
LRCH3,1.238319023
ENSG00000229689,1.238318872
ZSCAN5A-AS1,1.238292431
GFM1,1.23826606
CHRNE,1.238239758
RNF114,1.238224585
SLC10A4,1.238213525
FLNB,1.23818736
FANCD2,1.238177466
ERF,1.238161263
SNORA5A,1.238135231
CHST12,1.238130413
KLRD1,1.238109265
TRAV12-1,1.238083364
TFF3,1.238079383
GSPT2,1.238057527
TRBV5-1,1.238006043
ZNF346,1.237989646
AKIRIN2,1.237942854
ENSG00000228113,1.237929279
EGF,1.237896127
MVP,1.237878404
CTDSPL2,1.237853055
AC069234.1,1.237849464
SCGB3A1,1.237842662
MCM10,1.237802866
KIAA0319,1.237802529
LINC02432,1.237777351
TMEM185A,1.237756331
PPT2-EGFL8,1.23775223
TLR4,1.237727163
MT-TQ,1.237702151
VWA5B2,1.237677194
BRIP1,1.237663453
MT-TP,1.237652289
CTAGE7P,1.237627438
CDYL,1.237617109
SLPI,1.237605942
RPL7AP60,1.237602639
SIDT1,1.237577891
LRRFIP2,1.237570828
GCNT4,1.237528549
PET117,1.237479406
GOLGA7B,1.23743236
TANGO6,1.237430458
LINC01006,1.237406056
VPS16,1.237381701
AC232271.1,1.237357393
TIPIN,1.237340358
PKHD1,1.23733313
MBTPS1,1.237332506
UBE2T,1.237308914
SUMF1,1.23729445
NAA30,1.237284742
MXD3,1.237260615
IKZF2,1.237248603
KIR3DL1,1.237236532
STAMBPL1,1.237212492
EPSTI1,1.237202817
SLC25A21-AS1,1.237188496
UBA6-DT,1.237164542
RTP4,1.237157091
SLC16A7,1.23714063
HJURP,1.23711676
FAM222B,1.237111427
LONP2,1.237092931
TRGV7,1.237069142
ZC3H3,1.237065823
ZBTB14,1.237021686
RN7SL778P,1.237020279
LINC01127,1.236998016
LINC01303,1.236974794
GTF3C5,1.236974386
POP5,1.236950794
HFE,1.23692937
ENSG00000259363,1.23692724
SCGB3A2,1.236895781
MTFR2,1.236880244
ENGASE,1.236856801
PTPN3,1.236833395
SNORA5C,1.236810024
FNBP1P1,1.236793452
BAZ1A,1.236786689
EMC9,1.236748264
ABHD17A,1.236740124
GEMIN8P4,1.236716893
ANKRD16,1.236703134
SOCS1,1.236670532
AC114498.1,1.23665906
CDC7,1.236658062
HEXB,1.236647401
SLAIN2,1.236624303
PCBP1,1.236613049
BX539320.1,1.236601238
CASP8,1.236578205
SMURF2,1.236568093
SELENOM,1.236532232
EIF2AK2,1.236523196
IGLV2-14,1.236509293
SPAG1,1.236486384
ERCC5,1.236478355
ANXA6,1.236463505
TEX15,1.236440656
RAB5C,1.236433572
RP11-547C13.1,1.23642234
TRIM27,1.236417836
PRDM5,1.236395046
IL4I1,1.236372285
POLM,1.236349552
UIMC1,1.236344175
DGCR6L,1.236281522
ANKHD1,1.236258901
PSTPIP2,1.236255005
MID1,1.236236306
TROAP,1.236213738
GTF2IP12,1.236210504
CKAP4,1.236185619
CERT1,1.236168681
PIGQ,1.236166059
HAND2-AS1,1.236146191
PHETA1,1.236123727
COX6B1,1.23612167
PRPF18,1.236078874
CLDND1,1.236077336
MEIOC,1.236056484
STXBP2,1.236034119
PKIB,1.236011778
DNAJB4,1.23598946
DHX33,1.235988834
GTF2IRD2B,1.235967167
RP11-358H9.1,1.235948899
TRBV28,1.235944896
KNSTRN,1.235944665
RN7SL834P,1.235922648
ERI3,1.23590055
RBMS3,1.235900424
OCIAD2,1.235878221
RN7SL381P,1.23585649
TRMT9B,1.235833883
PMM1,1.235812484
NUDT16L1,1.235811747
MYOM2,1.235789632
NFIB,1.235769009
EZH1,1.235768532
LINC02340,1.235745465
FAM229A,1.235723413
RP11-131M11.2,1.235712178
NPDC1,1.235701382
NELFE,1.235680789
TRAJ5,1.23565738
AMMECR1,1.235636998
SLAMF6,1.235635409
HMOX2,1.235613457
PVR,1.235593259
BAHCC1,1.235591525
KLHL25,1.235569612
NFE2L2,1.235549574
DHRS1,1.235547718
RBMX2,1.235525842
XRCC2,1.235505941
CARD11,1.235503986
MT-TN,1.235475458
SKA3,1.235462361
ZNF226,1.235460327
TRAC,1.235418833
ZNF783,1.235394972
SMIM10L1,1.235373222
ZNF548,1.235331933
COX10,1.235329773
ZNF93,1.235286391
FLT3,1.235264725
LUCAT1,1.23524524
AIP,1.235243074
SNORA11C,1.235238737
CLUHP3,1.23522144
SNHG15,1.235199822
METTL26,1.235178219
CENPV,1.235156631
SEMA7A,1.235115585
MAL,1.235113502
L3MBTL3,1.23509196
TMEM209,1.235072468
RPP30,1.235027421
Y_RNA,1.235002017
GIMAP5,1.234986385
TEAD1,1.234984467
NKG7,1.234900503
RN7SL145P,1.234898724
COG8,1.234877323
ZNF235,1.234857637
RAB39B,1.234855934
F2R,1.234834558
CD2AP,1.23481482
SLC35A5,1.234813195
TRIM68,1.234791845
BICD2,1.234772053
AC034236.2,1.234770507
RPS23P8,1.234765296
HECW2-AS1,1.234749182
NAP1L1,1.234729334
ENTR1,1.234727869
TRBJ1-1,1.234706568
BANP,1.234686665
ELAVL3,1.23468528
ACSS2,1.234664003
ANTXRLP1,1.234642738
MTUS1,1.234601472
ZNF275,1.234579011
TMPO-AS1,1.234558948
TRMT44,1.234557792
CCSER1,1.234536583
USP42,1.234516473
ACY3,1.234515386
RUFY2,1.2344942
PLCG1,1.234473024
RPL32P3,1.234451858
RRS1,1.234409559
GPRC5D-AS1,1.234388425
PATZ1,1.234367301
ARHGAP28,1.234346187
ZNF528,1.234325083
RFC4,1.234303989
MT-TA,1.234291855
ZNF154,1.234282904
RIPOR2,1.234261829
NAP1L5,1.234240763
ARHGAP24,1.234232744
AC092919.2,1.23419866
MGLL,1.234177622
BRICD5,1.234156593
INF2,1.234114562
EXT2,1.23409356
RP1-38C16.2,1.234055135
GNG4,1.234051581
NCOA6,1.234030604
PSMD6,1.234009636
TAF11,1.233988676
TRBV4-2,1.233967724
ENSG00000271551,1.23394678
ZBTB24,1.233925844
KLRK1,1.233904916
MIR4435-2HG,1.233883995
TAS2R19,1.233863083
ELF1,1.233842178
OXLD1,1.23382128
SIGLEC31P,1.233818414
PIGW,1.233800391
FRG1DP,1.233779508
PTRHD1,1.233737764
MARS2,1.233716903
MRPL20-AS1,1.233675202
EIF4A3,1.233654362
AC073140.2,1.233633529
TTC41P,1.233591882
RP11-78O7.1,1.233581694
KRT73,1.233550262
COX10-AS1,1.233529461
SLC2A10,1.233487879
HSD17B10,1.233425552
UST,1.233404789
AC011472.1,1.233384031
RP11-32A1.2,1.233344973
XPNPEP1,1.23328033
LINC01145,1.233259607
ITGB7,1.233238889
CMTM3,1.233218176
LINC02731,1.233176767
HINT1,1.233135379
FTH1P5,1.233108253
MMRN1,1.233073335
AC023469.1,1.233052664
TSC22D3,1.233031997
SCAPER,1.233011336
ZNF765,1.232990679
SMYD4,1.232949379
MED30,1.232928736
OTOGL,1.232908098
SCARNA23,1.232887464
RP4-594L9.2,1.232871532
SLFN5,1.232866835
KIF3B,1.23284621
SMIM4,1.232825589
GPR171,1.232804973
LINC01340,1.232784361
CDADC1,1.232763753
KNDC1,1.23274315
CCDC126,1.232723234
RNASEH2B-AS1,1.23272255
AC021188.1,1.232701955
C5orf64,1.232681363
RACK1,1.232660776
VIPR1,1.232640193
ACTBP6,1.232634812
FIRRE,1.232619613
ICAM2,1.232578465
DOK2,1.232537333
PIP4K2B,1.232496215
GOLIM4,1.232475661
AL022345.4,1.232434564
AC021713.1,1.232414021
CTD-2026G22.1,1.232398091
TRAPPC6B,1.232393482
LINC00243,1.232352413
ZNF227,1.232331883
PPP5C,1.232311357
NEURL1B,1.232290834
APBA2,1.232270314
ZNF337,1.232249797
LINC01137,1.232229284
IFT81,1.232208773
LDHB,1.232188266
LCA5,1.232167762
LINC02506,1.23214726
NUDT5,1.232126762
ZNF174,1.232106266
HAUS1,1.232085774
DLG2,1.232065284
PRKCQ,1.232044797
AC026471.1,1.232024313
STARD7-AS1,1.232003832
MREG,1.231983353
ZCCHC24,1.231942404
C2CD4B,1.23192465
ENSG00000289294,1.231901465
AC092117.1,1.231881
NOB1,1.231860537
ENSG00000215068,1.231840077
ENSG00000228427,1.231819619
CHRNA2,1.231799164
FAM86HP,1.231778711
SAG,1.23175826
IFITM3,1.231737812
FHIP2A,1.231717366
COQ10B,1.231696923
CRPPA-AS1,1.23168793
PLK4,1.231676482
ENSG00000228549,1.231656043
TLR8,1.231635606
SLC22A31,1.231615172
LRRC8D-DT,1.23157431
C14orf28,1.231553882
STAM,1.231533456
AC105046.1,1.231513032
TBC1D10C,1.231472191
WASH2P,1.231451209
TMEM147-AS1,1.231431358
C4orf48,1.231390533
PGF,1.231370124
AC084125.4,1.231349716
FAM86C1P,1.23132931
IMPACT,1.231308906
GOSR1,1.231288504
CTSW,1.231247706
CYP51A1,1.231240013
ANO8,1.231227309
ZNF558,1.231186521
EVL,1.23116613
AC068790.7,1.231125352
AP002433.2,1.231104966
ENSG00000288927,1.231084582
SATB1,1.231064199
B3GNT8,1.230982683
AL353807.5,1.230962308
CACNA1D,1.230901192
RNF157,1.230880823
AUTS2,1.230840089
CPAMD8,1.230819724
PTPN12,1.230799361
ZNF81,1.230778999
FFAR2,1.230741048
SNORD100,1.230738279
MSANTD4,1.230717922
ARG1,1.230697565
VDAC2P5,1.23067721
ADRB2,1.230656856
DCTN6-DT,1.230595802
AL121753.2,1.230575453
WDR7,1.230555106
GTF2IP23,1.230534759
NFKBIA,1.230504328
TP53RK,1.23049407
NKIRAS1,1.230453386
BRSK2,1.230433045
HBD,1.230412706
FMN1,1.230392368
NBPF14,1.230372031
GIPR,1.23033136
RAB37,1.230311026
FBXO25,1.230290693
FXYD6,1.230250031
TNIK,1.230229701
CRB2,1.230209372
ENSG00000289480,1.230189045
CLEC4E,1.230168718
MMRN2,1.230128068
CNN1,1.230107744
COL25A1,1.230087421
CCL5,1.230067099
ECD,1.230046778
TLR6,1.229965504
SPIRE1,1.229945187
EPX,1.229884243
CHRNA4,1.229883813
PDE11A,1.229883813
FRG1,1.229883813
SPTAN1,1.229883813
DCC,1.229883813
BDP1,1.229883813
C5,1.229883813
AGXT,1.229883813
TSHZ1,1.229883813
COL1A2,1.229883813
PTPRQ,1.229883813
PEX12,1.229883813
CLCN1,1.229883813
GAA,1.229883813
VPS13A,1.229883813
NPHS1,1.229883813
GIGYF2,1.229883813
VSX2,1.229883813
LAMB2,1.229883813
DMPK,1.229883813
CENPJ,1.229883813
TSC2,1.229883813
ABCA3,1.229883813
PRKDC,1.229883813
RBBP8,1.229883813
ZFYVE26,1.229883813
DIP2B,1.229883813
ACADSB,1.229883813
OBSL1,1.229883813
TCIRG1,1.229883813
GNAS,1.229883813
ELP2,1.229883813
POMT1,1.229883813
IL4R,1.229883813
CCT5,1.229883813
PALB2,1.229883813
TNFRSF11B,1.229883813
TMPRSS6,1.229883813
ACAN,1.229883813
ATM,1.229883813
LOXHD1,1.229883813
COL3A1,1.229883813
IL17RA,1.229883813
TG,1.229883813
ABCA1,1.229883813
WAC,1.229883813
LY86,1.229843618
NDUFAF4,1.229823306
NUP85,1.229782686
DNAJB13,1.229782623
TMEM203,1.229762377
ZNF607,1.229742068
MAPKAPK5-AS1,1.229721761
AMN,1.229701454
OTULIN-DT,1.229681148
ZNF222,1.229660843
TRAV38-2DV8,1.229640538
SGO2,1.229599932
TRBV7-3,1.229579629
DPH2,1.229539027
BOK,1.229498427
TRAV8-4,1.229478128
PGLYRP2,1.22945783
ZNF490,1.229437532
COL5A2,1.229417235
B3GALT4,1.229336054
SLC7A6,1.229295467
DLGAP1-AS1,1.229275175
ENSG00000244036,1.229254883
ENSG00000261526,1.229234591
ENSG00000204745,1.229214301
VSTM2L,1.22919401
WDR74,1.229173721
UBA7,1.229133143
TRAJ14,1.229112855
PDS5B,1.229092568
GLO1,1.229051994
CATSPERG,1.229031708
TEX264,1.229011423
CBWD3,1.228991138
IRF2,1.228970854
IFT74,1.228930287
PLD4,1.228910004
LPAR6,1.22886944
POLR3DP1,1.228849158
ENSG00000289300,1.228828877
AL356417.3,1.228808597
APRT,1.228788317
POLR3D,1.228768037
ENSG00000285184,1.228727479
ANO9,1.228707201
ZNF266,1.228686923
RN7SL672P,1.228646369
RCVRN,1.228626092
EXOC4,1.228605816
DGLUCY,1.228565265
TRAV23DV6,1.22854499
ZNF879,1.228524716
LIPA,1.228504442
DPY19L2P1,1.228484168
AC005280.2,1.228443621
STMN3,1.228423349
ROR2,1.228403077
CPNE9,1.228382805
TRGV9,1.228362533
B3GNT6,1.228350612
DMAC1,1.228342262
TP53I13,1.228321991
AC003681.1,1.228301721
EEF1A1P5,1.228261181
PARP14,1.228240911
ERC1,1.228220642
TIGD2,1.228200373
B3GLCT,1.228159837
ORMDL1,1.228119301
HAUS6,1.228099034
ALS2CL,1.228078767
OR6K4P,1.2280585
L3HYPDH,1.228038234
ARHGEF3,1.228017968
TBXAS1,1.227997702
PHF11,1.227977437
ZNF714,1.227957172
CEP72,1.227936907
ENSG00000230987,1.227896378
CCDC77,1.227876114
FAN1,1.22785585
HAPLN3,1.227835587
SLC25A47,1.227795061
PAQR9-AS1,1.227754535
AC092746.1,1.227714011
MFNG,1.227673488
NUDT16L2P,1.227653227
IL18,1.227632966
P4HA2,1.227612705
AC072022.2,1.227592445
AC090948.3,1.227572184
CSTB,1.227551924
ARHGAP15,1.227531664
LINC02812,1.227511405
ZWILCH,1.227491145
AL031432.4,1.227450627
CDKN2C,1.22741011
ZNF302,1.227389852
RAB44,1.227369594
FAM32A,1.227329078
ENSG00000288926,1.22730882
RTL8B,1.227288563
HSD17B12,1.227268306
USP49,1.227248049
ZNF92,1.227227792
SPPL2A,1.227187279
SDHAF4,1.227167023
UBN2,1.227126511
BCORL1,1.227086
YBX1P1,1.227065745
DSEL,1.226964471
ACADS,1.226923963
SSTR3,1.226903709
TRUB1,1.226842948
RPL7L1,1.226822694
BICRAL,1.226802441
ZNF510,1.226782188
ADH5,1.226761935
SLMAP,1.226741682
TBCC,1.22672143
AL365272.1,1.226701177
CPNE3,1.226680925
GMPS,1.226660673
SLC9A8,1.226620169
LINC01133,1.226579665
CACNA1A,1.226559414
SNX1,1.226539162
AC020763.2,1.226518911
TASOR2,1.22649866
CCR12P,1.226478409
CDT1,1.226458158
TRAV10,1.226437907
APLP2,1.226397406
YWHAQ,1.226377155
BATF2,1.226356905
LCMT1,1.226316405
ENSG00000249592,1.226275905
MAP3K10,1.226255655
EEF1A1P11,1.226235405
AL590064.1,1.226194907
ZFP3,1.226174657
ADGRB1,1.226154408
SDHD,1.226134159
WEE1,1.22611391
AC011497.2,1.226093661
AC092692.1,1.226073412
PRRT4,1.226053163
CMBL,1.226032915
TEAD3,1.226012666
MIR1296,1.225972169
SPG21,1.225951921
REEP2,1.225931673
AQP9,1.225911425
MYO7A,1.225910338
ZDHHC7,1.225910288
TAS2R4,1.225910278
TAS2R5,1.225910268
ADCY2,1.225910218
EIF2B5,1.225910208
ATP9A,1.225910158
UCP3,1.225910148
C11orf68,1.225910138
AOC3,1.225910108
CNGA1,1.225910098
none,1.225910088
GRIK4,1.225910078
AKAP13,1.225910068
PPFIA1,1.225910048
TAS2R3,1.225910038
WFS1,1.225910028
DMXL1,1.225910018
CCDC69,1.225910008
EFTUD2,1.225909998
MYO19,1.225909988
OR51A7,1.225909978
CNOT1,1.225909968
BCAR1,1.225909958
FBN3,1.225909948
MROH5,1.225909938
VNN2,1.225909928
PSMF1,1.225909888
AC103858.3,1.225891177
ANGPT2,1.225870929
DNAJC9,1.225850681
FADS1,1.225830434
SHMT2,1.225810186
FOXP4,1.225789938
ZBTB1,1.225769691
GNPDA1,1.225749444
SENP5,1.225729196
ENSG00000245025,1.225708949
SMC2,1.225688702
PIK3R4,1.225668455
G0S2,1.225648208
KCNA3,1.225627961
HCG17,1.225607714
RECQL,1.225587467
ENSG00000289532,1.225567221
RFX6,1.225560966
DOC2B,1.225546974
RN7SL760P,1.225526728
