gene	Nichols_24571919	Al_Mudares_37368978_Female	Al_Mudares_37368978_Male	Bao_27137150_lncrna	Bao_27137150_mrna	Bhattacharya_25150061	Chao_27770432	Coarfa_28818871_female_down_d21	Coarfa_28818871_female_down_d7	Coarfa_28818871_female_up_d21	Coarfa_28818871_female_up_d7	Coarfa_28818871_male_down_d21	Coarfa_28818871_male_down_d7	Coarfa_28818871_male_up_d21	Coarfa_28818871_male_up_d7	Natarajan_28851267_down	Natarajan_28851267_up	Rao_37310763	Revhaug_31454811_down	Revhaug_31454811_up	maic_score	contributors
ENSG00000159592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002513091844158	0.0	0.0	1.0002513091844158	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002512382566842	0.0	0.0	1.0002512382566842	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116128	0.0	1.0002511985668423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002511985668423	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000188976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002511673289525	0.0	0.0	1.0002511673289525	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002510964012206	0.0	0.0	1.0002510964012206	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204304	0.0	1.0002460305581629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002510254734889	0.0	0.0	1.0002510254734889	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175567	0.0	1.0002510139951037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002510139951037	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000138363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002509545457572	0.0	0.0	1.0002509545457572	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185811	0.0	1.0002508294233652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002508294233652	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000056050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002508126902936	0.0	0.0	1.0002508126902936	TRANSCRIPTOMICS: Rao_37310763
ENSG00000122033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000250741762562	0.0	0.0	1.000250741762562	TRANSCRIPTOMICS: Rao_37310763
ENSG00000144824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00025067083483	0.0	0.0	1.00025067083483	TRANSCRIPTOMICS: Rao_37310763
ENSG00000118729	0.0	1.0002506448516266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002506448516266	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000151746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002505999070983	0.0	0.0	1.0002505999070983	TRANSCRIPTOMICS: Rao_37310763
ENSG00000137948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002505289793666	0.0	0.0	1.0002505289793666	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104081	0.0	1.000250460279888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000250460279888	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000178409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002504580516347	0.0	0.0	1.0002504580516347	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000250387123903	0.0	0.0	1.000250387123903	TRANSCRIPTOMICS: Rao_37310763
ENSG00000156603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002503161961713	0.0	0.0	1.0002503161961713	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002502452684394	0.0	0.0	1.0002502452684394	TRANSCRIPTOMICS: Rao_37310763
ENSG00000065970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002501743407077	0.0	0.0	1.0002501743407077	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000250103412976	0.0	0.0	1.000250103412976	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157181	0.0	1.000250091136411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000250091136411	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000064102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002500324852441	0.0	0.0	1.0002500324852441	TRANSCRIPTOMICS: Rao_37310763
ENSG00000131188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002499615575124	0.0	0.0	1.0002499615575124	TRANSCRIPTOMICS: Rao_37310763
ENSG00000160606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002498906297808	0.0	0.0	1.0002498906297808	TRANSCRIPTOMICS: Rao_37310763
ENSG00000078053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002498197020488	0.0	0.0	1.0002498197020488	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002497487743172	0.0	0.0	1.0002497487743172	TRANSCRIPTOMICS: Rao_37310763
ENSG00000155744	0.0	1.0002497219929338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002497219929338	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000144655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002496778465855	0.0	0.0	1.0002496778465855	TRANSCRIPTOMICS: Rao_37310763
ENSG00000064961	0.0	1.0002495374211955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002495374211955	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000144115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002495359911219	0.0	0.0	1.0002495359911219	TRANSCRIPTOMICS: Rao_37310763
ENSG00000196396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002494650633902	0.0	0.0	1.0002494650633902	TRANSCRIPTOMICS: Rao_37310763
ENSG00000070159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002493941356583	0.0	0.0	1.0002493941356583	TRANSCRIPTOMICS: Rao_37310763
ENSG00000108381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002493232079266	0.0	0.0	1.0002493232079266	TRANSCRIPTOMICS: Rao_37310763
ENSG00000129951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000249252280195	0.0	0.0	1.000249252280195	TRANSCRIPTOMICS: Rao_37310763
ENSG00000147535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000249181352463	0.0	0.0	1.000249181352463	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002490394969996	0.0	0.0	1.0002490394969996	TRANSCRIPTOMICS: Rao_37310763
ENSG00000126749	0.0	1.0002489837059798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002489837059798	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000128590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002489685692677	0.0	0.0	1.0002489685692677	TRANSCRIPTOMICS: Rao_37310763
ENSG00000008323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000248897641536	0.0	0.0	1.000248897641536	TRANSCRIPTOMICS: Rao_37310763
ENSG00000196659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002488267138043	0.0	0.0	1.0002488267138043	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116209	0.0	1.0002487991342413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002487991342413	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000197557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002487557860724	0.0	0.0	1.0002487557860724	TRANSCRIPTOMICS: Rao_37310763
ENSG00000051382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002486848583407	0.0	0.0	1.0002486848583407	TRANSCRIPTOMICS: Rao_37310763
ENSG00000180694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000248613930609	0.0	0.0	1.000248613930609	TRANSCRIPTOMICS: Rao_37310763
ENSG00000183665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002485430028771	0.0	0.0	1.0002485430028771	TRANSCRIPTOMICS: Rao_37310763
ENSG00000088386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002484720751454	0.0	0.0	1.0002484720751454	TRANSCRIPTOMICS: Rao_37310763
ENSG00000145911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002484011474138	0.0	0.0	1.0002484011474138	TRANSCRIPTOMICS: Rao_37310763
ENSG00000154813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002483302196818	0.0	0.0	1.0002483302196818	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000023170506897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002482592919502	0.0	0.0	1.0002482592919502	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116786	0.0	1.0002482454190256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002482454190256	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000160917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002481883642185	0.0	0.0	1.0002481883642185	TRANSCRIPTOMICS: Rao_37310763
ENSG00000125850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002481174364866	0.0	0.0	1.0002481174364866	TRANSCRIPTOMICS: Rao_37310763
ENSG00000088038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002480465087549	0.0	0.0	1.0002480465087549	TRANSCRIPTOMICS: Rao_37310763
ENSG00000011347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002479755810232	0.0	0.0	1.0002479755810232	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002479046532913	0.0	0.0	1.0002479046532913	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111371	0.0	1.0002478762755485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002478762755485	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000173868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002478337255596	0.0	0.0	1.0002478337255596	TRANSCRIPTOMICS: Rao_37310763
ENSG00000149823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000247691870096	0.0	0.0	1.000247691870096	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164402	0.0	1.00024769170381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00024769170381	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000047849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002475500146326	0.0	0.0	1.0002475500146326	TRANSCRIPTOMICS: Rao_37310763
ENSG00000049192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002474790869007	0.0	0.0	1.0002474790869007	TRANSCRIPTOMICS: Rao_37310763
ENSG00000214575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002473372314373	0.0	0.0	1.0002473372314373	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135318	0.0	1.0002473225603328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002473225603328	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000102225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002472663037054	0.0	0.0	1.0002472663037054	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002471953759737	0.0	0.0	1.0002471953759737	TRANSCRIPTOMICS: Rao_37310763
ENSG00000112175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000247124448242	0.0	0.0	1.000247124448242	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002470535205101	0.0	0.0	1.0002470535205101	TRANSCRIPTOMICS: Rao_37310763
ENSG00000139174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002469825927784	0.0	0.0	1.0002469825927784	TRANSCRIPTOMICS: Rao_37310763
ENSG00000099954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002469116650468	0.0	0.0	1.0002469116650468	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002468407373148	0.0	0.0	1.0002468407373148	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002467698095832	0.0	0.0	1.0002467698095832	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002466988818515	0.0	0.0	1.0002466988818515	TRANSCRIPTOMICS: Rao_37310763
ENSG00000206172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002466279541196	0.0	0.0	1.0002466279541196	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104918	0.0	1.0002465842733785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0001959046516247	0.0	1.0002465842733785	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000188536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002465570263879	0.0	0.0	1.0002465570263879	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002464860986562	0.0	0.0	1.0002464860986562	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000312488237482	0.0	0.0	0.0	0.0	0.0	1.0002464151709243	0.0	0.0	1.0002464151709243	TRANSCRIPTOMICS: Rao_37310763
ENSG00000239282	0.0	1.00024639970164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00024639970164	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000156006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000312388237482	0.0	0.0	0.0	0.0	0.0	1.0002463442431926	0.0	0.0	1.0002463442431926	TRANSCRIPTOMICS: Rao_37310763
ENSG00000141456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000246273315461	0.0	0.0	1.000246273315461	TRANSCRIPTOMICS: Rao_37310763
ENSG00000000457	0.0	1.0002462151299014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002462151299014	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000185262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000246202387729	0.0	0.0	1.000246202387729	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002461314599973	0.0	0.0	1.0002461314599973	TRANSCRIPTOMICS: Rao_37310763
ENSG00000132003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002460605322656	0.0	0.0	1.0002460605322656	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002459896045337	0.0	0.0	1.0002459896045337	TRANSCRIPTOMICS: Rao_37310763
ENSG00000122786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000245918676802	0.0	0.0	1.000245918676802	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002458477490703	0.0	0.0	1.0002458477490703	TRANSCRIPTOMICS: Rao_37310763
ENSG00000148832	0.0	1.0002458459864243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002458459864243	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000055955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002457768213384	0.0	0.0	1.0002457768213384	TRANSCRIPTOMICS: Rao_37310763
ENSG00000273820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002457058936067	0.0	0.0	1.0002457058936067	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116604	0.0	1.0002456614146857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002456614146857	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000113595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000245634965875	0.0	0.0	1.000245634965875	TRANSCRIPTOMICS: Rao_37310763
ENSG00000153283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002455640381431	0.0	0.0	1.0002455640381431	TRANSCRIPTOMICS: Rao_37310763
ENSG00000142892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002454931104114	0.0	0.0	1.0002454931104114	TRANSCRIPTOMICS: Rao_37310763
ENSG00000205744	0.0	1.0002454768429472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002454768429472	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000149679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002454221826798	0.0	0.0	1.0002454221826798	TRANSCRIPTOMICS: Rao_37310763
ENSG00000162521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002453512549478	0.0	0.0	1.0002453512549478	TRANSCRIPTOMICS: Rao_37310763
ENSG00000213445	0.0	1.0002452922712086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002452922712086	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000105655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002452803272162	0.0	0.0	1.0002452803272162	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002452093994845	0.0	0.0	1.0002452093994845	TRANSCRIPTOMICS: Rao_37310763
ENSG00000090686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002451384717526	0.0	0.0	1.0002451384717526	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166529	0.0	1.00024510769947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00024510769947	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
ENSG00000057704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002450675440209	0.0	0.0	1.0002450675440209	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002449966162892	0.0	0.0	1.0002449966162892	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002449256885573	0.0	0.0	1.0002449256885573	TRANSCRIPTOMICS: Rao_37310763
ENSG00000124802	0.0	1.0002449231277315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002449231277315	TRANSCRIPTOMICS: Al_Mudares_37368978_Female
