#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
TISSUES	BTO:0001539	Parenchyma	7	18	1.98	2.55	2.04e-09	9606.ENSP00000218388,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000346839,9606.ENSP00000356954	TIMP1,PLAT,SERPINE1,COL1A1,COL1A2,FN1,CCN2
TISSUES	BTO:0001085	Vascular system	16	420	0.97	1.48	5.77e-09	9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000260356,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000355330,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000378058,9606.ENSP00000401749	DCN,TIMP1,PLAT,SERPINE1,COL1A1,THBS1,MMP10,ADAMTS1,BGN,FN1,ELN,TGM2,CCN2,ENG,EFEMP1,P4HA3
TISSUES	BTO:0000083	Female reproductive system	54	6111	0.33	0.6	1.14e-08	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000238682,9606.ENSP00000249842,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000260702,9606.ENSP00000261336,9606.ENSP00000261921,9606.ENSP00000266085,9606.ENSP00000274341,9606.ENSP00000274625,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000362299,9606.ENSP00000364685,9606.ENSP00000364979,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375914,9606.ENSP00000378058,9606.ENSP00000378957,9606.ENSP00000401749,9606.ENSP00000478600,9606.ENSP00000484343	SNAI2,DCN,TIMP1,MMP2,PLAT,PCOLCE,SERPINE1,COL1A1,VTN,TGFB3,ISLR,COLGALT1,THBS1,LOXL4,PZP,LOXL1,TIMP3,HAPLN1,FGF18,MMP10,ADAMTS1,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,PLAUR,FBLN5,FN1,COL9A1,ELN,COL18A1,COL4A2,TGM2,F5,DPT,DDR2,CCN2,HTRA1,ADAMTS13,ENG,MFAP2,COL4A1,EMILIN1,LOXL2,RHBDD1,EFEMP1,MFAP4,P4HA3,P3H3,SERPINB6
TISSUES	BTO:0000206	Cartilage	9	73	1.48	2.05	1.14e-08	9606.ENSP00000265131,9606.ENSP00000274341,9606.ENSP00000284987,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000362299,9606.ENSP00000399679	TNC,HAPLN1,ADAMTS5,FN1,COL27A1,CCN2,HTRA1,ENG,PRG4
TISSUES	BTO:0000081	Reproductive system	55	6444	0.32	0.58	2.22e-08	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000238682,9606.ENSP00000249842,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000260702,9606.ENSP00000261336,9606.ENSP00000261921,9606.ENSP00000264144,9606.ENSP00000266085,9606.ENSP00000274341,9606.ENSP00000274625,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000362299,9606.ENSP00000364685,9606.ENSP00000364979,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375914,9606.ENSP00000378058,9606.ENSP00000378957,9606.ENSP00000401749,9606.ENSP00000478600,9606.ENSP00000484343	SNAI2,DCN,TIMP1,MMP2,PLAT,PCOLCE,SERPINE1,COL1A1,VTN,TGFB3,ISLR,COLGALT1,THBS1,LOXL4,PZP,LOXL1,LAMC2,TIMP3,HAPLN1,FGF18,MMP10,ADAMTS1,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,PLAUR,FBLN5,FN1,COL9A1,ELN,COL18A1,COL4A2,TGM2,F5,DPT,DDR2,CCN2,HTRA1,ADAMTS13,ENG,MFAP2,COL4A1,EMILIN1,LOXL2,RHBDD1,EFEMP1,MFAP4,P4HA3,P3H3,SERPINB6
TISSUES	BTO:0001253	Skin	23	1151	0.69	1.02	3.21e-08	9606.ENSP00000020945,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000261921,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000353654,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000375778,9606.ENSP00000375829,9606.ENSP00000378058	SNAI2,PLAT,SERPINE1,COL1A1,LOX,LOXL1,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,MMP14,BGN,PLAUR,FN1,ELN,COL4A2,DDR2,CCN2,ENG,LAMB3,LAD1,EFEMP1
TISSUES	BTO:0003091	Urogenital system	57	7090	0.29	0.55	6.39e-08	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000238682,9606.ENSP00000249842,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000260702,9606.ENSP00000261336,9606.ENSP00000261921,9606.ENSP00000264144,9606.ENSP00000266085,9606.ENSP00000274341,9606.ENSP00000274625,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364685,9606.ENSP00000364979,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375914,9606.ENSP00000378058,9606.ENSP00000378957,9606.ENSP00000379866,9606.ENSP00000401749,9606.ENSP00000478600,9606.ENSP00000484343	SNAI2,DCN,TIMP1,MMP2,PLAT,PCOLCE,SERPINE1,COL1A1,VTN,TGFB3,ISLR,COLGALT1,THBS1,LOXL4,PZP,LOXL1,LAMC2,TIMP3,HAPLN1,FGF18,MMP10,ADAMTS1,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,PLAUR,FBLN5,FN1,COL9A1,ELN,COL18A1,COL4A2,TGM2,F5,DPT,DDR2,CCN2,HTRA1,ADAMTS13,PLAU,ENG,MFAP2,COL4A1,EMILIN1,LOXL2,RHBDD1,EFEMP1,MFAP4,COL4A4,P4HA3,P3H3,SERPINB6
TISSUES	BTO:0001489	Whole body	77	13099	0.16	0.42	9.07e-08	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000249842,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000260702,9606.ENSP00000261037,9606.ENSP00000261336,9606.ENSP00000261921,9606.ENSP00000263556,9606.ENSP00000264144,9606.ENSP00000264828,9606.ENSP00000265131,9606.ENSP00000266085,9606.ENSP00000274341,9606.ENSP00000274625,9606.ENSP00000279441,9606.ENSP00000283249,9606.ENSP00000284984,9606.ENSP00000284987,9606.ENSP00000295992,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000312506,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364685,9606.ENSP00000364979,9606.ENSP00000369071,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000375778,9606.ENSP00000375829,9606.ENSP00000375914,9606.ENSP00000378058,9606.ENSP00000378957,9606.ENSP00000379866,9606.ENSP00000399679,9606.ENSP00000400010,9606.ENSP00000401749,9606.ENSP00000458585,9606.ENSP00000478600,9606.ENSP00000484343	SNAI2,DCN,TIMP1,MMP2,PLAT,PCOLCE,SERPINE1,COL1A1,VTN,LOX,TGFB3,ISLR,COLGALT1,THBS1,LOXL4,COL8A1,PZP,LOXL1,P4HA1,LAMC2,COL5A3,TNC,TIMP3,HAPLN1,FGF18,MMP10,ITGB6,ADAMTS1,ADAMTS5,PCOLCE2,COL1A2,MMP3,AXL,COL3A1,BMP1,MMP14,EFEMP2,CSPG4,FKBP10,BGN,FBLN1,PLAUR,FBLN5,FN1,COL27A1,COL9A1,ELN,COL18A1,COL4A2,TGM2,F5,DPT,DDR2,CCN2,HTRA1,ADAMTS13,MMP9,PLAU,ENG,MFAP2,COL4A1,POSTN,EMILIN1,LOXL2,KLK8,LAMB3,LAD1,RHBDD1,EFEMP1,MFAP4,COL4A4,PRG4,PTPRJ,P4HA3,MMP12,P3H3,SERPINB6
TISSUES	BTO:0004850	Bone marrow cell	11	198	1.13	1.51	1.36e-07	9606.ENSP00000218388,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000312506,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000360997,9606.ENSP00000369071,9606.ENSP00000378957,9606.ENSP00000399679,9606.ENSP00000400010	TIMP1,VTN,THBS1,CSPG4,FN1,F5,ADAMTS13,POSTN,MFAP4,PRG4,PTPRJ
TISSUES	BTO:0000763	Lung	24	1395	0.62	0.89	1.75e-07	9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000261921,9606.ENSP00000274625,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000355330,9606.ENSP00000356791,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000378058	DCN,TIMP1,MMP2,PLAT,SERPINE1,COL1A1,VTN,LOX,THBS1,COL8A1,LOXL1,FGF18,COL1A2,MMP3,COL3A1,MMP14,BGN,FBLN5,FN1,TGM2,DPT,PLAU,ENG,EFEMP1
TISSUES	BTO:0000088	Cardiovascular system	21	1057	0.68	0.97	1.93e-07	9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000260356,9606.ENSP00000264828,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000304408,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000369071,9606.ENSP00000378058,9606.ENSP00000401749	DCN,TIMP1,PLAT,PCOLCE,SERPINE1,COL1A1,THBS1,COL5A3,MMP10,ADAMTS1,COL3A1,BGN,FN1,ELN,TGM2,DDR2,CCN2,ENG,POSTN,EFEMP1,P4HA3
TISSUES	BTO:0000140	Bone	10	165	1.17	1.49	3.17e-07	9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000260356,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000356954	DCN,TIMP1,MMP2,COL1A1,THBS1,COL1A2,COL3A1,BGN,FN1,CCN2
TISSUES	BTO:0000203	Respiratory system	26	1707	0.57	0.82	3.17e-07	9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000261921,9606.ENSP00000274625,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000355330,9606.ENSP00000356791,9606.ENSP00000356954,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000378058	DCN,TIMP1,MMP2,PLAT,SERPINE1,COL1A1,VTN,LOX,THBS1,COL8A1,LOXL1,FGF18,COL1A2,MMP3,COL3A1,MMP14,BGN,FBLN5,FN1,ELN,TGM2,DPT,CCN2,PLAU,ENG,EFEMP1
TISSUES	BTO:0000452	Fibroblast	11	224	1.08	1.39	3.55e-07	9606.ENSP00000052754,9606.ENSP00000225964,9606.ENSP00000261921,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000356771,9606.ENSP00000356954	DCN,COL1A1,LOXL1,COL1A2,MMP3,AXL,COL3A1,FN1,ELN,F5,CCN2
TISSUES	BTO:0000634	Integument	28	2112	0.51	0.73	1.20e-06	9606.ENSP00000020945,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000261921,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000284984,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000375778,9606.ENSP00000375829,9606.ENSP00000378058,9606.ENSP00000401749	SNAI2,PLAT,SERPINE1,COL1A1,LOX,TGFB3,THBS1,LOXL1,LAMC2,ITGB6,ADAMTS1,COL1A2,COL3A1,BMP1,MMP14,BGN,PLAUR,FN1,ELN,COL4A2,TGM2,DDR2,CCN2,ENG,LAMB3,LAD1,EFEMP1,P4HA3
TISSUES	BTO:0001255	Skin fibroblast	5	29	1.62	1.32	2.72e-05	9606.ENSP00000261921,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000346839,9606.ENSP00000351807	LOXL1,COL1A2,COL3A1,FN1,ELN
TISSUES	BTO:0000392	Plasma cell	8	171	1.06	1.0	7.12e-05	9606.ENSP00000218388,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000312506,9606.ENSP00000346839,9606.ENSP00000360997,9606.ENSP00000369071,9606.ENSP00000400010	TIMP1,VTN,THBS1,CSPG4,FN1,ADAMTS13,POSTN,PTPRJ
TISSUES	BTO:0000042	Animal	78	15148	0.1	0.33	0.00015	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000249842,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000260702,9606.ENSP00000261037,9606.ENSP00000261336,9606.ENSP00000261921,9606.ENSP00000263556,9606.ENSP00000264144,9606.ENSP00000264828,9606.ENSP00000265131,9606.ENSP00000266085,9606.ENSP00000274341,9606.ENSP00000274625,9606.ENSP00000279441,9606.ENSP00000283249,9606.ENSP00000284984,9606.ENSP00000284987,9606.ENSP00000295992,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000312506,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364685,9606.ENSP00000364979,9606.ENSP00000369071,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000375778,9606.ENSP00000375829,9606.ENSP00000375914,9606.ENSP00000376188,9606.ENSP00000378058,9606.ENSP00000378957,9606.ENSP00000379866,9606.ENSP00000399679,9606.ENSP00000400010,9606.ENSP00000401749,9606.ENSP00000458585,9606.ENSP00000478600,9606.ENSP00000484343	SNAI2,DCN,TIMP1,MMP2,PLAT,PCOLCE,SERPINE1,COL1A1,VTN,LOX,TGFB3,ISLR,COLGALT1,THBS1,LOXL4,COL8A1,PZP,LOXL1,P4HA1,LAMC2,COL5A3,TNC,TIMP3,HAPLN1,FGF18,MMP10,ITGB6,ADAMTS1,ADAMTS5,PCOLCE2,COL1A2,MMP3,AXL,COL3A1,BMP1,MMP14,EFEMP2,CSPG4,FKBP10,BGN,FBLN1,PLAUR,FBLN5,FN1,COL27A1,COL9A1,ELN,COL18A1,COL4A2,TGM2,F5,DPT,DDR2,CCN2,HTRA1,ADAMTS13,MMP9,PLAU,ENG,MFAP2,COL4A1,POSTN,EMILIN1,LOXL2,KLK8,LAMB3,LAD1,RHBDD1,CRLF1,EFEMP1,MFAP4,COL4A4,PRG4,PTPRJ,P4HA3,MMP12,P3H3,SERPINB6
TISSUES	BTO:0001282	HT-1080 cell	3	4	2.26	1.14	0.00021	9606.ENSP00000219070,9606.ENSP00000308208,9606.ENSP00000361405	MMP2,MMP14,MMP9
TISSUES	BTO:0001946	Myofibroblast	3	6	2.08	1.03	0.00047	9606.ENSP00000225964,9606.ENSP00000346839,9606.ENSP00000356954	COL1A1,FN1,CCN2
TISSUES	BTO:0001356	Tendon	6	112	1.11	0.82	0.00072	9606.ENSP00000052754,9606.ENSP00000295992,9606.ENSP00000299855,9606.ENSP00000309953,9606.ENSP00000378058,9606.ENSP00000399679	DCN,PCOLCE2,MMP3,EFEMP2,EFEMP1,PRG4
TISSUES	BTO:0001102	Blood vessel	9	354	0.79	0.65	0.0013	9606.ENSP00000220809,9606.ENSP00000260356,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000355330,9606.ENSP00000356954,9606.ENSP00000401749	PLAT,THBS1,MMP10,ADAMTS1,FN1,ELN,TGM2,CCN2,P4HA3
TISSUES	BTO:0001176	Endothelial cell	6	130	1.05	0.73	0.0015	9606.ENSP00000260356,9606.ENSP00000284984,9606.ENSP00000346839,9606.ENSP00000355330,9606.ENSP00000356954,9606.ENSP00000401749	THBS1,ADAMTS1,FN1,TGM2,CCN2,P4HA3
TISSUES	BTO:0001509	Umbilical vein	5	82	1.17	0.74	0.0020	9606.ENSP00000220809,9606.ENSP00000346839,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000401749	PLAT,FN1,CCN2,ENG,P4HA3
TISSUES	BTO:0000562	Heart	12	738	0.6	0.51	0.0035	9606.ENSP00000052754,9606.ENSP00000223061,9606.ENSP00000260356,9606.ENSP00000264828,9606.ENSP00000284984,9606.ENSP00000304408,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000401749	DCN,PCOLCE,THBS1,COL5A3,ADAMTS1,COL3A1,FN1,ELN,TGM2,DDR2,CCN2,P4HA3
TISSUES	BTO:0001393	Mesenchyme	3	16	1.66	0.73	0.0039	9606.ENSP00000020945,9606.ENSP00000346839,9606.ENSP00000362299	SNAI2,FN1,ENG
TISSUES	BTO:0000459	Fibrosarcoma cell	3	18	1.61	0.69	0.0052	9606.ENSP00000264144,9606.ENSP00000361405,9606.ENSP00000478600	LAMC2,MMP9,P3H3
TISSUES	BTO:0000952	Nuchal ligament	2	2	2.39	0.7	0.0057	9606.ENSP00000351807,9606.ENSP00000364685	ELN,MFAP2
TISSUES	BTO:0000849	Melanoma cell line	6	180	0.91	0.56	0.0065	9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000231004,9606.ENSP00000284984,9606.ENSP00000308208,9606.ENSP00000312506	MMP2,PLAT,LOX,ADAMTS1,MMP14,CSPG4
TISSUES	BTO:0001491	Viscus	38	5378	0.24	0.33	0.0073	9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000261336,9606.ENSP00000263556,9606.ENSP00000265131,9606.ENSP00000266085,9606.ENSP00000279441,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356791,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000369071,9606.ENSP00000373783,9606.ENSP00000375829,9606.ENSP00000378058,9606.ENSP00000378957,9606.ENSP00000379866,9606.ENSP00000400010,9606.ENSP00000458585,9606.ENSP00000484343	DCN,TIMP1,PLAT,SERPINE1,COL1A1,COLGALT1,THBS1,PZP,P4HA1,TNC,TIMP3,MMP10,ITGB6,COL1A2,COL3A1,FKBP10,BGN,FBLN1,FBLN5,FN1,ELN,COL18A1,COL4A2,TGM2,DPT,CCN2,ADAMTS13,PLAU,ENG,POSTN,LOXL2,LAD1,EFEMP1,MFAP4,COL4A4,PTPRJ,MMP12,SERPINB6
TISSUES	BTO:0000368	Ear	4	61	1.2	0.6	0.0079	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000349790	COL1A1,COL1A2,COL3A1,COL9A1
TISSUES	BTO:0005806	Flexor tendon	2	3	2.21	0.65	0.0087	9606.ENSP00000052754,9606.ENSP00000399679	DCN,PRG4
TISSUES	BTO:0000202	Sense organ	14	1124	0.48	0.4	0.0101	9606.ENSP00000052754,9606.ENSP00000225964,9606.ENSP00000249842,9606.ENSP00000266085,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000353654,9606.ENSP00000356954,9606.ENSP00000379866,9606.ENSP00000478600	DCN,COL1A1,ISLR,TIMP3,COL1A2,COL3A1,MMP14,FN1,COL9A1,ELN,COL4A2,CCN2,COL4A4,P3H3
TISSUES	BTO:0001419	Urine	3	28	1.42	0.55	0.0138	9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000399679	FBLN5,FN1,PRG4
TISSUES	BTO:0000453	Fibroblast cell line	4	75	1.11	0.51	0.0151	9606.ENSP00000219070,9606.ENSP00000261921,9606.ENSP00000308208,9606.ENSP00000361405	MMP2,LOXL1,MMP14,MMP9
TISSUES	BTO:0000573	Artery	6	219	0.82	0.46	0.0154	9606.ENSP00000220809,9606.ENSP00000260356,9606.ENSP00000279441,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000356954	PLAT,THBS1,MMP10,FN1,ELN,CCN2
TISSUES	BTO:0001592	Meniscus	2	5	1.99	0.56	0.0160	9606.ENSP00000284987,9606.ENSP00000399679	ADAMTS5,PRG4
TISSUES	BTO:0002741	Hepatic stellate cell	2	5	1.99	0.56	0.0160	9606.ENSP00000218388,9606.ENSP00000225964	TIMP1,COL1A1
TISSUES	BTO:0004419	Dermal fibroblast	2	5	1.99	0.56	0.0160	9606.ENSP00000297268,9606.ENSP00000346839	COL1A2,FN1
TISSUES	BTO:0003595	Knee	2	7	1.84	0.5	0.0249	9606.ENSP00000284987,9606.ENSP00000299855	ADAMTS5,MMP3
TISSUES	BTO:0003625	Intervertebral disc	2	7	1.84	0.5	0.0249	9606.ENSP00000284987,9606.ENSP00000299855	ADAMTS5,MMP3
TISSUES	BTO:0000439	Eye	11	835	0.51	0.35	0.0265	9606.ENSP00000052754,9606.ENSP00000225964,9606.ENSP00000249842,9606.ENSP00000266085,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000353654,9606.ENSP00000379866,9606.ENSP00000478600	DCN,COL1A1,ISLR,TIMP3,COL1A2,COL3A1,FN1,ELN,COL4A2,COL4A4,P3H3
TISSUES	BTO:0001424	Uterus	13	1117	0.45	0.34	0.0265	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000260356,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000364685,9606.ENSP00000378957	SNAI2,TIMP1,THBS1,COL1A2,COL3A1,FKBP10,BGN,FN1,TGM2,DDR2,CCN2,MFAP2,MFAP4
TISSUES	BTO:0001338	Synovial tissue	4	95	1.01	0.43	0.0291	9606.ENSP00000295992,9606.ENSP00000299855,9606.ENSP00000378058,9606.ENSP00000399679	PCOLCE2,MMP3,EFEMP1,PRG4
