gene	Chen28689251	Chen28689251	Nichols_24571919	Al_mudares_37368978	Al_mudares_37368978	Bao_27137150	Bao_27137150	Bhaskaran_22911455	Bhattacharya_25150062	Chao27770432	Cheng_31961470	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Denervaud_26353077	Denervaud_26353077	Dong_36157523	Natarajan_28851267	Natarajan_28851267	Rao_37310763	Revhaug_3145811	Revhaug_3145811	Shrestha_33446917	Shrestha_33446917	maic_score	contributors
ENSG00000204394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398228142758883	0.0	0.0	0.0	0.0	1.0398228142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000006715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227942758882	0.0	0.0	0.0	0.0	1.0398227942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000086062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227842758883	0.0	0.0	0.0	0.0	1.0398227842758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000176919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227742758883	0.0	0.0	0.0	0.0	1.0398227742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000076555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227642758884	0.0	0.0	0.0	0.0	1.0398227642758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000123104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227542758882	0.0	0.0	0.0	0.0	1.0398227542758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000102287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227442758883	0.0	0.0	0.0	0.0	1.0398227442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000121413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227242758882	0.0	0.0	0.0	0.0	1.0398227242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000155008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227142758882	0.0	0.0	0.0	0.0	1.0398227142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000164023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398227042758883	0.0	0.0	0.0	0.0	1.0398227042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000116717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226942758884	0.0	0.0	0.0	0.0	1.0398226942758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000205363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226742758883	0.0	0.0	0.0	0.0	1.0398226742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000167969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226542758882	0.0	0.0	0.0	0.0	1.0398226542758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000173207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226442758882	0.0	0.0	0.0	0.0	1.0398226442758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000171222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226342758883	0.0	0.0	0.0	0.0	1.0398226342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000114487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226242758883	0.0	0.0	0.0	0.0	1.0398226242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000163681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226142758882	0.0	0.0	0.0	0.0	1.0398226142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000027697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398226042758882	0.0	0.0	0.0	0.0	1.0398226042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000187605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225942758883	0.0	0.0	0.0	0.0	1.0398225942758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000110975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225842758884	0.0	0.0	0.0	0.0	1.0398225842758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000135392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225642758883	0.0	0.0	0.0	0.0	1.0398225642758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000157214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225442758882	0.0	0.0	0.0	0.0	1.0398225442758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000137700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225342758882	0.0	0.0	0.0	0.0	1.0398225342758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000138411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225242758883	0.0	0.0	0.0	0.0	1.0398225242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000174236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225142758883	0.0	0.0	0.0	0.0	1.0398225142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000197782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398225042758882	0.0	0.0	0.0	0.0	1.0398225042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000205002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224942758882	0.0	0.0	0.0	0.0	1.0398224942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000151883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224842758883	0.0	0.0	0.0	0.0	1.0398224842758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000061936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224742758884	0.0	0.0	0.0	0.0	1.0398224742758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000203797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224642758882	0.0	0.0	0.0	0.0	1.0398224642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000140395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224542758883	0.0	0.0	0.0	0.0	1.0398224542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000167123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224442758883	0.0	0.0	0.0	0.0	1.0398224442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000131196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224342758882	0.0	0.0	0.0	0.0	1.0398224342758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000181982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224242758882	0.0	0.0	0.0	0.0	1.0398224242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000125734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224142758883	0.0	0.0	0.0	0.0	1.0398224142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000139410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398224042758883	0.0	0.0	0.0	0.0	1.0398224042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000174125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223942758882	0.0	0.0	0.0	0.0	1.0398223942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000178184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223842758882	0.0	0.0	0.0	0.0	1.0398223842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000198522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223742758883	0.0	0.0	0.0	0.0	1.0398223742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000168763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223442758883	0.0	0.0	0.0	0.0	1.0398223442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000120709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223342758883	0.0	0.0	0.0	0.0	1.0398223342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000107864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223242758882	0.0	0.0	0.0	0.0	1.0398223242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000186187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223142758882	0.0	0.0	0.0	0.0	1.0398223142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000084652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398223042758883	0.0	0.0	0.0	0.0	1.0398223042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000165617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222942758883	0.0	0.0	0.0	0.0	1.0398222942758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000167110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222642758883	0.0	0.0	0.0	0.0	1.0398222642758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000164283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222542758884	0.0	0.0	0.0	0.0	1.0398222542758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000167549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222442758882	0.0	0.0	0.0	0.0	1.0398222442758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000089116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222342758883	0.0	0.0	0.0	0.0	1.0398222342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000176927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222242758883	0.0	0.0	0.0	0.0	1.0398222242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000156535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0192346884553682	0.0	0.0	0.0	0.0	1.0398222142758882	0.0	0.0	0.0	0.0	1.0398222142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000105202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398222042758882	0.0	0.0	0.0	0.0	1.0398222042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000161681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221942758883	0.0	0.0	0.0	0.0	1.0398221942758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000182872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221842758884	0.0	0.0	0.0	0.0	1.0398221842758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000104983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221742758882	0.0	0.0	0.0	0.0	1.0398221742758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000177707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221642758882	0.0	0.0	0.0	0.0	1.0398221642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000108852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221542758883	0.0	0.0	0.0	0.0	1.0398221542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000114923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221342758882	0.0	0.0	0.0	0.0	1.0398221342758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000138463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221242758883	0.0	0.0	0.0	0.0	1.0398221242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000179918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221142758883	0.0	0.0	0.0	0.0	1.0398221142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000165487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398221042758882	0.0	0.0	0.0	0.0	1.0398221042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000132906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220942758882	0.0	0.0	0.0	0.0	1.0398220942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000141447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220842758883	0.0	0.0	0.0	0.0	1.0398220842758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000248485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220742758884	0.0	0.0	0.0	0.0	1.0398220742758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000152128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220642758882	0.0	0.0	0.0	0.0	1.0398220642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000015479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220542758883	0.0	0.0	0.0	0.0	1.0398220542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000106278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220442758883	0.0	0.0	0.0	0.0	1.0398220442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000134905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220342758884	0.0	0.0	0.0	0.0	1.0398220342758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000146350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220242758882	0.0	0.0	0.0	0.0	1.0398220242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000171806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220142758883	0.0	0.0	0.0	0.0	1.0398220142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000153208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398220042758883	0.0	0.0	0.0	0.0	1.0398220042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000140043	0.0	0.0	0.0	1.0336685082018369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219942758882	0.0	0.0	0.0	0.0	1.0398219942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000147853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219842758882	0.0	0.0	0.0	0.0	1.0398219842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000137492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219742758883	0.0	0.0	0.0	0.0	1.0398219742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000113209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219642758884	0.0	0.0	0.0	0.0	1.0398219642758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000050628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219442758883	0.0	0.0	0.0	0.0	1.0398219442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000261371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219342758883	0.0	0.0	0.0	0.0	1.0398219342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000170606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219242758884	0.0	0.0	0.0	0.0	1.0398219242758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000101104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219142758882	0.0	0.0	0.0	0.0	1.0398219142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000153130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398219042758883	0.0	0.0	0.0	0.0	1.0398219042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000165802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398218942758883	0.0	0.0	0.0	0.0	1.0398218942758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000170011	0.0	0.0	0.0	1.0336669782018368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398218842758882	0.0	0.0	0.0	0.0	1.0398218842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000129235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398218742758882	0.0	0.0	0.0	0.0	1.0398218742758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000116663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398218542758884	0.0	0.0	0.0	0.0	1.0398218542758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000269405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398218442758882	0.0	0.0	0.0	0.0	1.0398218442758882	TRANSCRIPTOMIC: Rao_37310763
