Mouse Gene,Human Ortholog Gene Symbol,Type,Identity (%),Positivity (%)
Pcmt1,ENSG00000120265,ortholog_one2one,95.1542,97.7974
Cdan1,ENSG00000140326,ortholog_one2one,88.5086,92.665
Ano8,ENSG00000074855,ortholog_one2one,74.5942,78.1656
Zbtb2,ENSG00000181472,ortholog_one2one,94.9416,97.2763
Adck4,ENSG00000123815,ortholog_one2one,84.7426,88.9706
Mbnl3,ENSG00000076770,ortholog_one2one,81.0734,88.4181
E030024N20Rik,error - retries exceeded,,,
Ywhae,ENSG00000108953,ortholog_one2one,100,100
Mrps33,ENSG00000090263,ortholog_one2one,82.0755,87.7358
Clcn5,ENSG00000171365,ortholog_one2one,97.1814,98.8971
Pigv,ENSG00000060642,ortholog_one2one,79.5132,86.4097
Lrrc45,ENSG00000169683,ortholog_one2one,83.8806,92.6866
Pnpla6,ENSG00000032444,ortholog_one2one,92.2344,93.4799
Smarcc1,ENSG00000173473,ortholog_one2one,95.3846,97.0136
Rimklb,ENSG00000166532,ortholog_one2one,96.8912,98.9637
Vta1,ENSG00000009844,ortholog_one2one,91.5309,95.7655
Asns,ENSG00000070669,ortholog_one2one,93.7611,98.0392
Nrk,ENSG00000123572,ortholog_one2one,64.2857,74.4627
Sugct,ENSG00000175600,ortholog_one2one,84.0183,93.1507
Nphp1,ENSG00000144061,ortholog_one2one,76.3663,86.8538
5830428M24Rik,not found,,,
Cdkn1b,ENSG00000111276,ortholog_one2one,86.8687,91.4141
Anxa8,ENSG00000265190,ortholog_one2many,92.0489,94.8012
Anxa8,ENSG00000264230,ortholog_one2many,91.7431,94.4954
Rasl12,ENSG00000103710,ortholog_one2one,93.609,95.1128
Gpr173,ENSG00000184194,ortholog_one2one,99.4638,99.7319
Zdhhc20,ENSG00000180776,ortholog_one2one,91.7808,94.2466
Myh6,ENSG00000197616,ortholog_one2one,96.9572,98.7107
Rnmt,ENSG00000101654,ortholog_one2one,73.5294,82.3529
Arhgef11,ENSG00000132694,ortholog_one2one,84.5711,89.7567
Cdh4,ENSG00000179242,ortholog_one2one,92.2489,96.179
Rab12,ENSG00000206418,ortholog_one2one,79.4118,80.5882
Kctd21,ENSG00000188997,ortholog_one2one,99.6154,99.6154
Gmds,ENSG00000112699,ortholog_one2one,97.043,98.3871
Zbtb34,ENSG00000177125,ortholog_one2one,92.8571,96.4286
9130401M01Rik,ENSG00000189376,ortholog_one2one,67.3684,78.1579
0610012G03Rik,ENSG00000270170,ortholog_one2one,71.7172,77.7778
Chst7,ENSG00000147119,ortholog_one2one,87.4486,91.7695
Celf4,ENSG00000101489,ortholog_one2one,99.177,99.177
Kank3,ENSG00000186994,ortholog_one2one,74.9086,78.9281
Cnksr3,ENSG00000153721,ortholog_one2one,92.0721,95.1351
Fsip1,ENSG00000150667,ortholog_one2one,60.4131,73.3219
Ddx51,ENSG00000185163,ortholog_one2one,72.6727,80.03
Cinp,ENSG00000100865,ortholog_one2one,77.8302,89.1509
2300009A05Rik,ENSG00000189227,ortholog_one2one,92.3567,95.5414
Slc7a2,ENSG00000165349,ortholog_one2one,81.7448,90.6301
Agpat6,ENSG00000158669,ortholog_one2one,97.5877,99.3421
Slc26a8,ENSG00000112053,ortholog_one2one,65.6701,82.3711
Taf1d,ENSG00000166012,ortholog_one2one,54.3165,69.7842
Arl13b,ENSG00000169379,ortholog_one2one,79.6729,87.1495
Nsun6,ENSG00000241058,ortholog_one2one,81.2367,89.339
E130308A19Rik,ENSG00000165185,ortholog_one2one,62.7095,70.5307
Gbp7,ENSG00000162654,ortholog_many2many,67.8125,81.25
Prokr2,ENSG00000101292,ortholog_one2one,89.5833,94.2708
Nol10,ENSG00000115761,ortholog_one2one,95.4942,98.6919
Aldh4a1,ENSG00000159423,ortholog_one2one,91.6519,97.5133
Rps4l,not found,,,
Clec2d,ENSG00000069493,ortholog_one2many,37.6963,49.2147
Atp5h,ENSG00000167863,ortholog_one2one,81.3665,91.9255
Zfp459,ENSG00000213799,ortholog_one2many,11.8557,15.4639
Ctnnd1,ENSG00000198561,ortholog_one2one,97.4174,98.3471
Grb2,ENSG00000177885,ortholog_one2one,99.5392,100
Zfp319,ENSG00000166188,ortholog_one2one,95.8763,97.9381
Ppp1r32,ENSG00000162148,ortholog_one2one,72,84.4706
Rhebl1,ENSG00000167550,ortholog_one2one,88.5246,93.9891
Prrg4,ENSG00000135378,ortholog_one2one,74.7788,82.3009
Fam53b,ENSG00000189319,ortholog_one2one,85.545,90.5213
Gpr137b,ENSG00000077585,ortholog_one2one,84.9624,88.2206
Mad2l1,ENSG00000164109,ortholog_one2one,94.1463,96.0976
H2-Q9,not found,,,
Eya1,ENSG00000104313,ortholog_one2one,96.1149,98.1419
Dap3,ENSG00000132676,ortholog_one2one,80.402,89.6985
Lefty1,ENSG00000243709,ortholog_many2many,81.9672,88.5246
Lefty1,ENSG00000143768,ortholog_many2many,80.8743,88.2514
Narfl,ENSG00000103245,ortholog_one2one,87.605,93.9076
Kctd20,ENSG00000112078,ortholog_one2one,90.6921,94.2721
Anapc2,ENSG00000176248,ortholog_one2one,94.4039,96.5937
Tmie,ENSG00000181585,ortholog_one2one,90.3846,91.0256
Wwp2,ENSG00000198373,ortholog_one2one,95.977,97.931
Irak2,ENSG00000134070,ortholog_one2one,69.6,80.96
Cdc123,ENSG00000151465,ortholog_one2one,91.9643,95.2381
Pogz,ENSG00000143442,ortholog_one2one,93.6879,95.9574
Ska1,ENSG00000154839,ortholog_one2one,74.902,85.4902
Zc3h15,ENSG00000065548,ortholog_one2one,95.5399,97.6526
Cdt1,ENSG00000167513,ortholog_one2one,71.6117,78.7546
Crk,ENSG00000167193,ortholog_one2one,99.6711,100
Bdh2,ENSG00000164039,ortholog_one2one,90.2041,95.9184
Ctbp2,ENSG00000175029,ortholog_one2one,96.1798,97.3034
Man2a1,ENSG00000112893,ortholog_one2one,80.8566,88.3741
Tcte2,not found,,,
Ptgs1,ENSG00000095303,ortholog_one2one,89.6494,94.3239
Puf60,ENSG00000179950,ortholog_one2one,98.7478,99.1055
Neo1,ENSG00000067141,ortholog_one2one,94.5243,96.7146
Bmp2k,ENSG00000138756,ortholog_one2one,81.0508,85.9604
Akr1c19,not found,,,
Slc25a16,ENSG00000122912,ortholog_one2one,92.7711,96.6867
Zfp949,not found,,,
Zfp54,not found,,,
5830418K08Rik,ENSG00000166004,ortholog_one2one,57.8624,70.5498
Snrpn,ENSG00000128739,ortholog_one2one,100,100
Cnpy3,ENSG00000137161,ortholog_one2one,87.7698,90.6475
Snrnp40,ENSG00000060688,ortholog_one2one,98.3193,99.4398
Ms4a8a,ENSG00000166959,ortholog_one2one,62,75.2
Fabp7,ENSG00000164434,ortholog_one2one,81.0606,88.6364
Farp1,ENSG00000152767,ortholog_one2one,91.9617,95.0239
Xpnpep2,ENSG00000122121,ortholog_one2one,81.3056,89.3175
Mx1,ENSG00000157601,ortholog_one2many,40.1813,47.5831
Slc35e2,ENSG00000189339,ortholog_one2one,86.1728,92.5926
Sgsh,ENSG00000181523,ortholog_one2one,88.6454,94.0239
Padi2,ENSG00000117115,ortholog_one2one,93.2331,97.1429
Ndufs2,ENSG00000158864,ortholog_one2one,92.4406,96.9762
Mirg,not found,,,
Lrch3,ENSG00000186001,ortholog_one2one,84.1699,89.1892
6030458C11Rik,ENSG00000082213,ortholog_one2one,78.0543,85.7466
Mrps17,ENSG00000239789,ortholog_one2one,80,86.9231
Gclm,ENSG00000023909,ortholog_one2one,96.3504,98.1752
Evc2,ENSG00000173040,ortholog_one2one,66.7431,77.5229
Tm6sf2,ENSG00000213996,ortholog_one2one,78.5146,86.7374
Clptm1,ENSG00000104853,ortholog_one2one,94.4694,96.1136
Ndufb3,ENSG00000119013,ortholog_one2one,80.6122,88.7755
Atp1a1,ENSG00000163399,ortholog_one2one,96.8719,98.5337
Rictor,ENSG00000164327,ortholog_one2one,95.4333,97.8337
Tpp1,ENSG00000166340,ortholog_one2one,88.2771,94.849
Tubb5,ENSG00000196230,ortholog_one2one,100,100
Plag1,ENSG00000181690,ortholog_one2one,95.4,97.4
Lyn,ENSG00000254087,ortholog_one2one,96.0938,98.8281
Hilpda,ENSG00000135245,ortholog_one2one,77.7778,88.8889
Kifc3,ENSG00000140859,ortholog_one2one,93.5835,96.4891
Arhgef26,ENSG00000114790,ortholog_one2one,86.5672,90.1263
Ptpla,ENSG00000165996,ortholog_one2one,79.8611,84.7222
Kif1b,ENSG00000054523,ortholog_one2one,97.0264,98.9537
Hectd1,ENSG00000092148,ortholog_one2one,98.8889,99.387
Rit1,ENSG00000127152,ortholog_one2one,92.6174,93.9597
Spg11,ENSG00000104133,ortholog_one2one,76.4634,86.0827
Ctf1,ENSG00000150281,ortholog_one2one,79.602,85.5721
Zbtb44,ENSG00000196323,ortholog_one2one,95.9649,97.0175
Vps26a,ENSG00000122958,ortholog_one2one,98.7768,99.3884
Sigmar1,ENSG00000147955,ortholog_one2one,90.1345,93.722
Rps3a1,ENSG00000145425,ortholog_one2one,99.2424,99.2424
Grin2d,ENSG00000105464,ortholog_one2one,96.6317,96.9311
Slc39a9,ENSG00000029364,ortholog_one2one,93.4853,96.7427
Wash,ENSG00000181404,ortholog_one2many,83.6559,89.6774
Wash,ENSG00000182484,ortholog_one2many,74.2678,80.3347
Rps6kc1,ENSG00000162889,ortholog_one2one,93,94.5
Clec11a,ENSG00000105472,ortholog_one2one,84.5201,89.1641
Cox6b2,ENSG00000160471,ortholog_one2one,68.1818,77.2727
A630066F11Rik,not found,,,
Ankrd37,ENSG00000186352,ortholog_one2one,76.5823,83.5443
Gm6793,not found,,,
Camsap3,ENSG00000076826,ortholog_one2one,90.6325,93.2746
Lclat1,ENSG00000172954,ortholog_one2one,89.0957,94.6809
Cd46,ENSG00000117335,ortholog_one2one,44.8276,61.8037
Nmrk1,ENSG00000106733,ortholog_one2one,78.8945,86.4322
Hhex,not found,,,
Dhdh,ENSG00000104808,ortholog_one2one,78.7425,86.5269
Mrpl37,ENSG00000116221,ortholog_one2one,79.9054,89.3617
Zfp866,not found,,,
Efemp2,ENSG00000172638,ortholog_one2one,94.8081,97.5169
9430008C03Rik,not found,,,
Stard8,ENSG00000130052,ortholog_one2one,79.2384,82.8649
Slc22a21,ENSG00000197375,ortholog_one2many,78.456,88.8689
Slc35b2,ENSG00000157593,ortholog_one2one,91.8981,94.4444
Sbk1,ENSG00000188322,ortholog_one2one,93.8679,94.5755
Zc4h2,ENSG00000126970,ortholog_one2one,100,100
Fbn1,ENSG00000166147,ortholog_one2one,96.3079,98.7113
Slc41a1,ENSG00000133065,ortholog_one2one,97.8558,98.4405
Wnk3,ENSG00000196632,ortholog_one2one,79.3333,85.3889
Kdr,ENSG00000128052,ortholog_one2one,85.767,91.0767
Rad23b,ENSG00000119318,ortholog_one2one,90.4645,92.176
Slc2a8,ENSG00000136856,ortholog_one2one,85.7442,91.8239
Phyhip,ENSG00000168490,ortholog_one2one,99.3939,100
Ngdn,ENSG00000129460,ortholog_one2one,87.9365,94.2857
Chtop,ENSG00000160679,ortholog_one2one,99.1936,99.1936
Cldn8,ENSG00000156284,ortholog_one2one,82.2222,93.3333
Gng8,ENSG00000167414,ortholog_one2one,98.5714,98.5714
Cacybp,ENSG00000116161,ortholog_one2one,93.4211,96.9298
C920021L13Rik,not found,,,
Rpl15,ENSG00000174748,ortholog_one2one,100,100
Gm14207,not found,,,
Zhx3,ENSG00000174306,ortholog_one2one,85.3557,89.9582
Trappc6b,ENSG00000182400,ortholog_one2one,97.4684,99.3671
Rasl11b,ENSG00000128045,ortholog_one2one,93.9516,97.5806
Trak1,ENSG00000182606,ortholog_one2one,92.235,94.3337
Papd4,ENSG00000164329,ortholog_one2one,92.7686,95.6612
Zdhhc16,ENSG00000171307,ortholog_one2one,94.9602,95.756
1500015O10Rik,ENSG00000119147,ortholog_one2one,83.7838,88.5135
Nelfa,ENSG00000185049,ortholog_one2one,95.2652,96.5909
Sirt1,ENSG00000096717,ortholog_one2one,83.8019,88.6212
Hmgcll1,ENSG00000146151,ortholog_one2one,92.6471,96.4706
Sdpr,ENSG00000168497,ortholog_one2one,82.8235,87.5294
9130008F23Rik,ENSG00000197261,ortholog_one2one,35.2459,45.082
Yes1,ENSG00000176105,ortholog_one2one,95.9484,97.2376
Plekha6,ENSG00000143850,ortholog_one2one,92.0802,95.8969
Mrpl10,ENSG00000159111,ortholog_one2one,77.7778,89.272
Atxn7l3b,ENSG00000253719,ortholog_one2one,93.8144,97.9381
Mrpl19,ENSG00000115364,ortholog_one2one,81.5069,88.3562
Rps27,not found,,,
AI182371,ENSG00000106804,ortholog_one2many,11.8735,15.0358
Cacfd1,ENSG00000160325,ortholog_one2one,91.8605,95.3488
Sgol1,ENSG00000129810,ortholog_one2one,52.9412,69.4497
Rassf5,ENSG00000266094,ortholog_one2one,85.1675,88.5167
Spag1,ENSG00000104450,ortholog_one2one,69.2225,79.3736
Nr2c2ap,ENSG00000184162,ortholog_one2one,82.7338,91.3669
Asb13,ENSG00000196372,ortholog_one2one,97.8417,99.6403
Gatsl2,ENSG00000274070,ortholog_one2one,97.2644,98.1763
Dlst,ENSG00000119689,ortholog_one2one,91.8322,95.585
Fam184a,ENSG00000111879,ortholog_one2one,88.9474,95.1754
Mfhas1,ENSG00000147324,ortholog_one2one,93.9164,95.8175
Atp10a,ENSG00000206190,ortholog_one2one,80.9206,87.058
Cops3,ENSG00000141030,ortholog_one2one,99.5272,100
Ndel1,ENSG00000166579,ortholog_one2one,95.942,97.6812
Dopey2,ENSG00000142197,ortholog_one2one,86.3795,92.3412
Tmem199,ENSG00000244045,ortholog_one2one,88.9423,96.1538
Il27ra,ENSG00000104998,ortholog_one2one,61.3208,71.0692
Gm14391,not found,,,
Cask,ENSG00000147044,ortholog_one2one,99.1361,99.2441
Sgsm1,ENSG00000167037,ortholog_one2one,93.9616,96.7978
Zfp383,ENSG00000188283,ortholog_one2one,83.5789,89.8947
Hmces,ENSG00000183624,ortholog_one2one,83.8983,92.6554
Ercc6l2,not found,,,
Ackr4,ENSG00000129048,ortholog_one2one,85.4286,92.8571
Ago2,ENSG00000123908,ortholog_one2one,98.8359,99.0687
Fndc1,ENSG00000164694,ortholog_one2one,69.0602,77.1911
Atf7ip,ENSG00000171681,ortholog_one2one,75.0394,83.937
Mmp15,ENSG00000102996,ortholog_one2one,87.2945,91.6293
Trip12,ENSG00000153827,ortholog_one2one,96.3232,96.9521
Fam73b,ENSG00000148343,ortholog_one2one,92.5801,96.9646
Trib3,ENSG00000101255,ortholog_one2one,73.1844,81.5642
Smim22,ENSG00000267795,ortholog_one2one,67.0455,77.2727
Sufu,ENSG00000107882,ortholog_one2one,97.5207,98.5537
Cdyl2,ENSG00000166446,ortholog_one2one,91.502,95.4545
Paip2,ENSG00000120727,ortholog_one2one,96.063,97.6378
Kdm3a,ENSG00000115548,ortholog_one2one,91.5216,95.6851
Clec16a,ENSG00000038532,ortholog_one2one,89.5537,92.6876
Hipk3,ENSG00000110422,ortholog_one2one,90.535,94.7325
Ttc19,ENSG00000011295,ortholog_one2one,80.7895,87.1053
Tiparp,ENSG00000163659,ortholog_one2one,92.6941,96.347
Cdc25b,ENSG00000101224,ortholog_one2one,81.0345,88.4483
Mcee,ENSG00000124370,ortholog_one2one,79.5455,87.5
Slc25a14,ENSG00000102078,ortholog_one2one,97.5385,99.3846
Bcl2l13,ENSG00000099968,ortholog_one2one,67.4227,75.6701
Rbks,ENSG00000171174,ortholog_one2one,85.7143,91.6149
Reep5,ENSG00000129625,ortholog_one2one,93.1217,98.4127
Eci2,ENSG00000198721,ortholog_one2many,71.066,81.9797
Rpl11,ENSG00000142676,ortholog_one2one,100,100
Prkci,ENSG00000163558,ortholog_one2one,98.3222,98.8255
Arfgap2,ENSG00000149182,ortholog_one2one,92.5144,96.929
Rilpl1,ENSG00000188026,ortholog_one2one,93.7965,95.7816
Kif9,ENSG00000088727,ortholog_one2one,87.8481,94.3038
Smn1,ENSG00000205571,ortholog_one2many,81.9728,87.0748
Smn1,ENSG00000172062,ortholog_one2many,81.9728,87.0748
Ifit3,ENSG00000119917,ortholog_one2many,49.3878,65.3061
Sh3bgrl2,ENSG00000198478,ortholog_one2one,91.5888,94.3925
Ctcf,ENSG00000102974,ortholog_one2one,99.1747,99.4498
Plscr4,ENSG00000114698,ortholog_one2one,79.0274,84.1945
Cdk4,ENSG00000135446,ortholog_one2one,94.7195,97.0297
Krcc1,ENSG00000172086,ortholog_one2one,73.7452,86.1004
Ebna1bp2,ENSG00000117395,ortholog_one2one,84.6405,92.8105
Rps3,ENSG00000149273,ortholog_one2one,99.5885,100
Pknox2,ENSG00000165495,ortholog_one2one,98.9407,99.3644
Amz1,ENSG00000174945,ortholog_one2one,73.6948,83.3333
Ccdc55,ENSG00000126653,ortholog_one2one,72.9391,82.2581
Zfp868,not found,,,
Ercc6,ENSG00000225830,ortholog_one2one,78.2318,85.3985
Afap1,ENSG00000196526,ortholog_one2one,82.4324,85.6265
Timp4,ENSG00000157150,ortholog_one2one,87.9464,91.9643
Fn3krp,ENSG00000141560,ortholog_one2one,88.9968,95.1456
Mllt1,ENSG00000130382,ortholog_one2one,86.4043,90.8766
Gna14,ENSG00000156049,ortholog_one2one,96.9014,98.8732
Chsy1,ENSG00000131873,ortholog_one2one,94.389,97.0075
Nrg1,ENSG00000286131,ortholog_one2one,91.9355,91.9355
Siglec5,ENSG00000129450,ortholog_one2many,49.892,64.3629
Siglec5,ENSG00000168995,ortholog_one2many,50.3212,65.0964
Siglec5,ENSG00000254521,ortholog_one2many,37.9832,49.916
Siglec5,ENSG00000105366,ortholog_one2many,48.8978,61.7234
Fam181b,ENSG00000182103,ortholog_one2one,77.23,82.3944
Zfpm2,ENSG00000169946,ortholog_one2one,93.9183,97.046
Mcm4,ENSG00000104738,ortholog_one2one,94.9015,97.1031
Osbpl5,ENSG00000021762,ortholog_one2one,84.3003,89.9886
Fnta,ENSG00000168522,ortholog_one2one,92.0844,96.0422
Gm10094,ENSG00000150459,ortholog_one2many,97.6744,98.2558
Arsk,ENSG00000164291,ortholog_one2one,82.0896,89.7388
Ddx54,ENSG00000123064,ortholog_one2one,84.563,90.1249
Pick1,ENSG00000100151,ortholog_one2one,96.3855,97.3494
Cln3,ENSG00000188603,ortholog_one2one,85.8447,90.411
Fam179b,ENSG00000198718,ortholog_one2one,86.238,92.2166
Tinagl1,ENSG00000142910,ortholog_one2one,85.8672,90.7923
Foxa2,ENSG00000125798,ortholog_one2one,97.4082,97.8402
Ppa1,ENSG00000180817,ortholog_one2one,94.1176,98.9619
Ahcyl1,ENSG00000168710,ortholog_one2one,100,100
Xkr8,ENSG00000158156,ortholog_one2one,68.8608,77.9747
Tmem231,ENSG00000205084,ortholog_one2one,86.7089,92.7215
Cmah,not found,,,
Heatr6,ENSG00000068097,ortholog_one2one,83.7426,90.1778
Pgam1,ENSG00000171314,ortholog_one2one,99.6063,99.6063
Wdr63,ENSG00000162643,ortholog_one2one,81.1448,90.1235
Ube3b,ENSG00000151148,ortholog_one2one,92.3221,96.161
Arfgef2,ENSG00000124198,ortholog_one2one,95.7423,97.9272
Dgat2,ENSG00000062282,ortholog_one2one,95.1031,97.1649
Lmo1,ENSG00000166407,ortholog_one2one,98.7179,99.359
Gm14378,ENSG00000260001,ortholog_one2one,72.6027,76.7123
Ankra2,ENSG00000164331,ortholog_one2one,94.8882,97.4441
Parp11,ENSG00000111224,ortholog_one2one,92.8994,94.6746
Ppil1,ENSG00000137168,ortholog_one2one,98.1928,100
Hpse,ENSG00000173083,ortholog_one2one,75.8748,84.8987
Nudc,ENSG00000090273,ortholog_one2one,93.9577,97.8852
Ccdc93,ENSG00000125633,ortholog_one2one,91.7591,96.1965
Syp,ENSG00000179295,ortholog_one2one,99.4941,99.8314
Med17,ENSG00000042429,ortholog_one2one,95.3917,97.5422
Cxadr,not found,,,
Polr2l,ENSG00000177700,ortholog_one2one,100,100
Lactb,ENSG00000103642,ortholog_one2one,88.6655,92.6874
Spg20,ENSG00000133104,ortholog_one2one,86.036,92.042
Tmem106b,ENSG00000106460,ortholog_one2one,95.6204,98.1752
Mocs1,ENSG00000124615,ortholog_one2one,84.7484,91.0377
Echdc1,ENSG00000093144,ortholog_one2one,82.392,91.3621
Fads2,ENSG00000134824,ortholog_one2one,87.6126,94.3694
Ept1,ENSG00000138018,ortholog_one2one,91.1839,94.9622
Zfp36l2,ENSG00000152518,ortholog_one2one,88.664,90.4858
Zc3hav1l,ENSG00000146858,ortholog_one2one,73.6667,82.6667
Ern1,ENSG00000178607,ortholog_one2one,92.9376,96.1105
Tceb3,ENSG00000011007,ortholog_one2one,82.6425,89.5078
Casd1,ENSG00000127995,ortholog_one2one,94.8557,97.4906
Naa20,ENSG00000173418,ortholog_one2one,99.4382,100
Olfml2a,ENSG00000185585,ortholog_one2one,82.6687,88.9571
1110038B12Rik,not found,,,
9230110C19Rik,ENSG00000137691,ortholog_one2one,83.1461,92.1348
Gm9958,not found,,,
Ncaph2,ENSG00000025770,ortholog_one2one,80.4959,86.4463
Gna11,ENSG00000088256,ortholog_one2one,97.7716,99.4429
Gpam,ENSG00000119927,ortholog_one2one,92.7536,96.3768
Ero1lb,ENSG00000086619,ortholog_one2one,91.2206,94.0043
Cbln3,ENSG00000139899,ortholog_one2one,88.7805,89.7561
Mtmr11,ENSG00000014914,ortholog_one2one,85.0494,88.7165
Mre11a,ENSG00000020922,ortholog_one2one,88.2768,93.7853
Pkp4,ENSG00000144283,ortholog_one2one,96.4765,97.651
1810043G02Rik,ENSG00000160226,ortholog_one2one,73.4375,79.6875
Ttc4,ENSG00000243725,ortholog_one2one,81.9121,90.4393
Bmpr1a,ENSG00000107779,ortholog_one2one,97.9323,98.4962
Maats1,ENSG00000183833,ortholog_one2one,75.0978,86.4407
Slco1a5,ENSG00000084453,ortholog_one2many,72.5373,85.5224
Cd101,ENSG00000134256,ortholog_one2one,70.3232,81.2928
Megf8,ENSG00000105429,ortholog_one2one,93.9543,95.3251
Sec23b,ENSG00000101310,ortholog_one2one,97.1317,98.5658
Rps15a,ENSG00000134419,ortholog_one2one,100,100
Ubxn7,ENSG00000163960,ortholog_one2one,97.546,98.773
Usp8,ENSG00000138592,ortholog_one2one,81.2165,87.2093
Snrpd1,ENSG00000167088,ortholog_one2one,100,100
Psmb5,ENSG00000100804,ortholog_one2one,93.5361,95.057
8430431K14Rik,error - retries exceeded,,,
Wdr55,ENSG00000120314,ortholog_one2one,88.5117,93.2115
Rabep1,ENSG00000029725,ortholog_one2one,96.2877,98.2599
Ash2l,ENSG00000129691,ortholog_one2one,95.5414,96.3376
St7l,ENSG00000007341,ortholog_one2one,86.4348,90.7826
Ptma,not found,,,
Shroom4,ENSG00000158352,ortholog_one2one,77.8299,84.8627
B4galnt2,ENSG00000167080,ortholog_one2one,74.1107,83.004
Tagln2,ENSG00000158710,ortholog_one2one,96.4824,99.4975
Rp2h,ENSG00000102218,ortholog_one2one,87.7143,93.1429
Suz12,ENSG00000178691,ortholog_one2one,97.2936,98.5115
Fmr1,ENSG00000102081,ortholog_one2one,96.0443,97.943
Zbtb18,ENSG00000179456,ortholog_one2one,99.435,100
Gm2382,ENSG00000136371,ortholog_one2many,80.7882,91.133
Prkag3,ENSG00000115592,ortholog_one2one,84.8671,88.3436
Cx3cl1,ENSG00000006210,ortholog_one2one,64.9874,71.7884
Cstf3,ENSG00000176102,ortholog_one2one,99.3027,99.5816
Klk13,ENSG00000167759,ortholog_one2one,77.9783,87.3646
Tmc7,ENSG00000170537,ortholog_one2one,91.0097,95.4357
Dld,ENSG00000091140,ortholog_one2one,94.8919,98.6248
Hmg20a,ENSG00000140382,ortholog_one2one,85.5908,88.7608
Acot8,ENSG00000101473,ortholog_one2one,84.953,92.4765
Wdr54,ENSG00000005448,ortholog_one2one,88.6228,93.1138
Cadm3,ENSG00000162706,ortholog_one2one,91.206,94.7236
Ak4,ENSG00000233381,ortholog_one2many,90.583,94.1704
Ak4,ENSG00000162433,ortholog_one2many,89.6861,93.722
Smarcd2,ENSG00000108604,ortholog_one2one,97.5518,98.6817
Zfp72,ENSG00000197013,ortholog_one2many,32.3442,42.2849
Stox1,ENSG00000165730,ortholog_one2one,60.2629,70.4752
Slc44a2,ENSG00000129353,ortholog_one2one,90.5099,95.6091
Hoxa2,ENSG00000105996,ortholog_one2one,94.4149,96.5426
Ptov1,ENSG00000104960,ortholog_one2one,96.6346,99.2788
Nagpa,ENSG00000103174,ortholog_one2one,80.7767,85.8252
Ptprm,ENSG00000173482,ortholog_one2one,97.2696,98.4983
Hbb-bs,not found,,,
Klhl22,ENSG00000099910,ortholog_one2one,94.6372,97.4763
Gal3st1,ENSG00000128242,ortholog_one2one,83.9243,89.3617
Tifab,ENSG00000255833,ortholog_one2one,73.2919,81.9876
Pde4dip,ENSG00000178104,ortholog_one2one,81.3847,88.8474
Igf2r,ENSG00000197081,ortholog_one2one,81.3328,89.723
Mllt4,ENSG00000130396,ortholog_one2one,93.0639,96.3954
Tmem132c,ENSG00000181234,ortholog_one2one,78.0686,87.8159
Itpr1,ENSG00000150995,ortholog_one2one,98.1508,98.9123
Fads3,ENSG00000221968,ortholog_one2one,89.8876,92.3596
Il17re,ENSG00000163701,ortholog_one2one,68.2159,75.7121
Mrpl9,ENSG00000143436,ortholog_one2one,70.0375,77.9026
Acsl3,ENSG00000123983,ortholog_one2one,92.9167,96.5278
Camsap2,ENSG00000118200,ortholog_one2one,92.3545,95.1286
Asrgl1,ENSG00000162174,ortholog_one2one,77.5974,87.3377
Haghl,ENSG00000103253,ortholog_one2one,81.2057,89.0071
Gm20939,not found,,,
Gemin6,ENSG00000152147,ortholog_one2one,85.6287,94.012
Zfp277,ENSG00000198839,ortholog_one2one,87.3333,93.3333
Tyw1,ENSG00000277149,ortholog_one2many,76.9461,85.6287
Tyw1,ENSG00000198874,ortholog_one2many,79.5082,87.1585
Sf3b1,ENSG00000087365,ortholog_one2one,95.7542,96.648
Prdm11,ENSG00000019485,ortholog_one2one,94.0527,96.6015
Slc7a14,ENSG00000013293,ortholog_one2one,96.7575,98.3139
Ap1ar,ENSG00000138660,ortholog_one2one,90.0662,95.3642
Gja5,ENSG00000265107,ortholog_one2one,81.5642,87.7095
Klrk1,ENSG00000213809,ortholog_one2one,58.7963,71.7593
Cox16,ENSG00000133983,ortholog_one2one,84.9057,91.5094
Chmp1a,ENSG00000131165,ortholog_one2one,97.449,98.9796
Nras,ENSG00000213281,ortholog_one2one,99.4709,100
Tmco1,ENSG00000143183,ortholog_one2one,91.4894,93.0851
Slc12a7,ENSG00000113504,ortholog_one2one,91.0434,94.7368
Tmem165,ENSG00000134851,ortholog_one2one,91.6667,93.8272
Kremen1,ENSG00000183762,ortholog_one2one,93.6681,96.0699
1700021F05Rik,ENSG00000130349,ortholog_one2one,78.75,87.5
Snf8,ENSG00000159210,ortholog_one2one,98.4496,99.2248
Cd47,ENSG00000196776,ortholog_one2one,71.8266,83.2817
Rab3b,ENSG00000169213,ortholog_one2one,96.8036,99.5434
Rps8,ENSG00000142937,ortholog_one2one,100,100
Ptplad1,ENSG00000074696,ortholog_one2one,91.1602,96.9613
Fv1,not found,,,
Orai3,ENSG00000175938,ortholog_one2one,88.8136,91.8644
2010315B03Rik,not found,,,
Inhba,ENSG00000122641,ortholog_one2one,96.0094,97.8873
Cuedc1,ENSG00000180891,ortholog_one2one,86.7876,89.8964
Dhrs7,ENSG00000100612,ortholog_one2many,78.1711,85.2507
Tom1l1,ENSG00000141198,ortholog_one2one,80.4622,86.9748
Adora2b,ENSG00000170425,ortholog_one2one,87.6506,93.0723
Ccbl2,ENSG00000137944,ortholog_one2one,83.4802,91.4097
Qk,ENSG00000112531,ortholog_one2one,100,100
