gene	Dai_34276789_data	Hamvas_30342483	Li_26030808	Luo_36514862_eqtl	Luo_36514862_SNPS	Ambalavanan_25449221	Hadchoul_data	Torgerson_30113228	Wang_23897914	Ahmed_37839510	Zasada_31445514	Zasada_31445514_day36GA	Bharracharya_22723293	Da_paepe_20718599	Fulton_30459472	Gong_32412065	Pietrzyk_24194948_down_day28	Pietrzyk_24194948_down_day5	Pietrzyk_24194948_up_day28	Pietrzyk_24194948_up_day5	Shen_33093882	Windhorst_37090732	Bhattacharya_33552042	Oji_mmuo_33177681_mRNA	Siddiah_37123538	Tsotakos_35947545_down	Yuon_chou_37507442_cpg_day14	Yuon_chou_37507442_cpg_day28	Yuon_chou_37507442_deg_cord	Yuon_chou_37507442_deg_day14	Yuon_chou_37507442_deg_day28	maic_score	contributors
ITGAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1636158551518885	0.0	0.0	0.0	0.0	1.1636158551518885	RNASEQ: Yuon_chou_37507442_cpg_day14
ACACB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163590601137194	0.0	0.0	0.0	0.0	1.163590601137194	RNASEQ: Yuon_chou_37507442_cpg_day14
CMKLR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1635779741298466	0.0	0.0	0.0	0.0	1.1635779741298466	RNASEQ: Yuon_chou_37507442_cpg_day14
NFIC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1635653471224994	0.0	0.0	0.0	0.0	1.1635653471224994	RNASEQ: Yuon_chou_37507442_cpg_day14
SUPT3H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1635445886451112	0.0	0.0	0.0	1.1635445886451112	RNASEQ: Yuon_chou_37507442_cpg_day28
LOC105375670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1635400931078048	0.0	0.0	0.0	0.0	1.1635400931078048	RNASEQ: Yuon_chou_37507442_cpg_day14
DKK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1635148390931103	0.0	0.0	0.0	0.0	1.1635148390931103	RNASEQ: Yuon_chou_37507442_cpg_day14
FBXW4P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163502212085763	0.0	0.0	0.0	0.0	1.163502212085763	RNASEQ: Yuon_chou_37507442_cpg_day14
MMP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634769580710684	0.0	0.0	0.0	0.0	1.1634769580710684	RNASEQ: Yuon_chou_37507442_cpg_day14
SNHG26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634643310637212	0.0	0.0	0.0	0.0	1.1634643310637212	RNASEQ: Yuon_chou_37507442_cpg_day14
TBC1D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634517040563739	1.143866954138139	0.0	0.0	0.0	1.1634517040563739	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC112268055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634390770490266	0.0	0.0	0.0	0.0	1.1634390770490266	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105375589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634264500416793	0.0	0.0	0.0	0.0	1.1634264500416793	RNASEQ: Yuon_chou_37507442_cpg_day14
TRIM8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634011960269848	0.0	0.0	0.0	0.0	1.1634011960269848	RNASEQ: Yuon_chou_37507442_cpg_day14
H4C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1633885690196375	0.0	0.0	0.0	0.0	1.1633885690196375	RNASEQ: Yuon_chou_37507442_cpg_day14
GDNF-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16337594201229	0.0	0.0	0.0	0.0	1.16337594201229	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105369448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1633633150049427	0.0	0.0	0.0	0.0	1.1633633150049427	RNASEQ: Yuon_chou_37507442_cpg_day14
RMDN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1633506879975954	0.0	0.0	0.0	0.0	1.1633506879975954	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC284240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1633380609902482	0.0	0.0	0.0	0.0	1.1633380609902482	RNASEQ: Yuon_chou_37507442_cpg_day14
NR1I2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163325433982901	0.0	0.0	0.0	0.0	1.163325433982901	RNASEQ: Yuon_chou_37507442_cpg_day14
LINC02910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1633128069755536	0.0	0.0	0.0	0.0	1.1633128069755536	RNASEQ: Yuon_chou_37507442_cpg_day14
MIR7973-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1633001799682063	0.0	0.0	0.0	0.0	1.1633001799682063	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC107985366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163287552960859	0.0	0.0	0.0	0.0	1.163287552960859	RNASEQ: Yuon_chou_37507442_cpg_day14
ARHGAP15-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1632749259535118	0.0	0.0	0.0	0.0	1.1632749259535118	RNASEQ: Yuon_chou_37507442_cpg_day14
MROH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1632636558282605	0.0	0.0	0.0	1.1632636558282605	RNASEQ: Yuon_chou_37507442_cpg_day28
PFKFB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1030225137828538	0.0	0.0	0.0	1.1632622989461645	0.0	0.0	0.0	0.0	1.1632622989461645	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105376281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1632244179241227	0.0	0.0	0.0	0.0	1.1632244179241227	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105375615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1632117909167754	0.0	0.0	0.0	0.0	1.1632117909167754	RNASEQ: Yuon_chou_37507442_cpg_day14
ASIC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1631991639094281	0.0	0.0	0.0	0.0	1.1631991639094281	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC101929269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1631612828873863	0.0	0.0	0.0	0.0	1.1631612828873863	RNASEQ: Yuon_chou_37507442_cpg_day14
SEPTIN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1631234018653445	0.0	0.0	0.0	0.0	1.1631234018653445	RNASEQ: Yuon_chou_37507442_cpg_day14
C17orf67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1631107748579972	0.0	0.0	0.0	0.0	1.1631107748579972	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105371899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16309814785065	0.0	0.0	0.0	0.0	1.16309814785065	RNASEQ: Yuon_chou_37507442_cpg_day14
MIR3612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630855208433026	0.0	0.0	0.0	0.0	1.1630855208433026	RNASEQ: Yuon_chou_37507442_cpg_day14
EEF1D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630728938359554	1.1442836783454997	0.0	0.0	0.0	1.1630728938359554	RNASEQ: Yuon_chou_37507442_cpg_day14
SCAF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163060266828608	0.0	0.0	0.0	0.0	1.163060266828608	RNASEQ: Yuon_chou_37507442_cpg_day14
BTN2A3P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630476398212608	0.0	0.0	0.0	0.0	1.1630476398212608	RNASEQ: Yuon_chou_37507442_cpg_day14
DUSP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630350128139135	0.0	0.0	0.0	0.0	1.1630350128139135	RNASEQ: Yuon_chou_37507442_cpg_day14
RC3H2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630223858065663	0.0	0.0	0.0	0.0	1.1630223858065663	RNASEQ: Yuon_chou_37507442_cpg_day14
TAS2R8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1629875742410674	0.0	0.0	0.0	1.1629875742410674	RNASEQ: Yuon_chou_37507442_cpg_day28
SECTM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1629845047845244	0.0	0.0	0.0	0.0	1.1629845047845244	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105375179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1629718777771771	0.0	0.0	0.0	0.0	1.1629718777771771	RNASEQ: Yuon_chou_37507442_cpg_day14
TSPAN5-DT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1629466237624826	0.0	0.0	0.0	0.0	1.1629466237624826	RNASEQ: Yuon_chou_37507442_cpg_day14
CTXN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1629339967551353	0.0	0.0	0.0	0.0	1.1629339967551353	RNASEQ: Yuon_chou_37507442_cpg_day14
GNAI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162921369747788	0.0	0.0	0.0	0.0	1.162921369747788	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105371532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628961157330935	0.0	0.0	0.0	0.0	1.1628961157330935	RNASEQ: Yuon_chou_37507442_cpg_day14
ELOVL2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628834887257462	0.0	0.0	0.0	0.0	1.1628834887257462	RNASEQ: Yuon_chou_37507442_cpg_day14
GPR142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628582347110514	0.0	0.0	0.0	0.0	1.1628582347110514	RNASEQ: Yuon_chou_37507442_cpg_day14
MIR885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628456077037042	0.0	0.0	0.0	0.0	1.1628456077037042	RNASEQ: Yuon_chou_37507442_cpg_day14
MIR4537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628329806963569	0.0	0.0	0.0	0.0	1.1628329806963569	RNASEQ: Yuon_chou_37507442_cpg_day14
MIOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628203536890096	0.0	0.0	0.0	0.0	1.1628203536890096	RNASEQ: Yuon_chou_37507442_cpg_day14
MIR8071-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1628077266816623	0.0	0.0	0.0	0.0	1.1628077266816623	RNASEQ: Yuon_chou_37507442_cpg_day14
MRPL48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1627698456596205	1.143916494775771	0.0	0.0	0.0	1.1627698456596205	RNASEQ: Yuon_chou_37507442_cpg_day14
DOK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1627319646375787	0.0	0.0	0.0	0.0	1.1627319646375787	RNASEQ: Yuon_chou_37507442_cpg_day14
MAPRE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1627193376302314	0.0	0.0	0.0	0.0	1.1627193376302314	RNASEQ: Yuon_chou_37507442_cpg_day14
PNLIPRP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162716259232994	0.0	0.0	0.0	1.162716259232994	RNASEQ: Yuon_chou_37507442_cpg_day28
LINC01801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1626940836155368	0.0	0.0	0.0	0.0	1.1626940836155368	RNASEQ: Yuon_chou_37507442_cpg_day14
LYN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1626814566081896	0.0	0.0	0.0	0.0	1.1626814566081896	RNASEQ: Yuon_chou_37507442_cpg_day14
FAM20A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162656202593495	0.0	0.0	0.0	0.0	1.162656202593495	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105374901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1626309485788004	0.0	0.0	0.0	0.0	1.1626309485788004	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105371992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1626183215714532	0.0	0.0	0.0	0.0	1.1626183215714532	RNASEQ: Yuon_chou_37507442_cpg_day14
DLX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162605694564106	0.0	0.0	0.0	0.0	1.162605694564106	RNASEQ: Yuon_chou_37507442_cpg_day14
OOEP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1625930675567586	0.0	0.0	0.0	0.0	1.1625930675567586	RNASEQ: Yuon_chou_37507442_cpg_day14
KCNMA1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1625804405494113	0.0	0.0	0.0	0.0	1.1625804405494113	RNASEQ: Yuon_chou_37507442_cpg_day14
HSD17B8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162567813542064	1.1463363093950318	0.0	0.0	0.0	1.162567813542064	RNASEQ: Yuon_chou_37507442_cpg_day14
FBXW2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1625425595273695	0.0	0.0	0.0	0.0	1.1625425595273695	RNASEQ: Yuon_chou_37507442_cpg_day14
HLA-E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624920514979804	0.0	0.0	0.0	0.0	1.1624920514979804	RNASEQ: Yuon_chou_37507442_cpg_day14
LINC01526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624794244906331	0.0	0.0	0.0	0.0	1.1624794244906331	RNASEQ: Yuon_chou_37507442_cpg_day14
MRPL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624667974832859	0.0	0.0	0.0	0.0	1.1624667974832859	RNASEQ: Yuon_chou_37507442_cpg_day14
LHX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624496276305951	0.0	0.0	0.0	1.1624496276305951	RNASEQ: Yuon_chou_37507442_cpg_day28
PDLIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624415434685913	1.1466079013862966	0.0	0.0	0.0	1.1624415434685913	RNASEQ: Yuon_chou_37507442_cpg_day14
BAIAP2L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162428916461244	0.0	0.0	0.0	0.0	1.162428916461244	RNASEQ: Yuon_chou_37507442_cpg_day14
C10orf99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624162894538967	0.0	0.0	0.0	0.0	1.1624162894538967	RNASEQ: Yuon_chou_37507442_cpg_day14
MIR6829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1624036624465495	0.0	0.0	0.0	0.0	1.1624036624465495	RNASEQ: Yuon_chou_37507442_cpg_day14
SNORA50C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162378408431855	0.0	0.0	0.0	0.0	1.162378408431855	RNASEQ: Yuon_chou_37507442_cpg_day14
LOC730338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1623657814245076	0.0	0.0	0.0	0.0	1.1623657814245076	RNASEQ: Yuon_chou_37507442_cpg_day14
NCKAP5-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1623531544171604	0.0	0.0	0.0	0.0	1.1623531544171604	RNASEQ: Yuon_chou_37507442_cpg_day14
CCAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.162340527409813	0.0	0.0	0.0	0.0	1.162340527409813	RNASEQ: Yuon_chou_37507442_cpg_day14
CD302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1623279004024658	0.0	0.0	0.0	0.0	1.1623279004024658	RNASEQ: Yuon_chou_37507442_cpg_day14
