gene	Nichols_24571919	Chen28689251	Bao_27137150	Bhaskaran_22911455	Chao27770432	Denervaud_26353077_down_ranked	Denervaud_26353077_up_ranked	Natarajan_28851267_down	Natarajan_28851267_up	Revhaug_31454811_down_ranked	Revhaug_31454811_up_ranked	Shrestha_33446917_down_	Shrestha_33446917_up	Al_mudares_37368978_female	Al_mudares_37368978_male	Bhattacharya_25150062	Cheng_31961470	Coarfa_28818871_female_down_day21_ranked	Coarfa_28818871_female_down_day7_ranked	Coarfa_28818871_female_up_day21_ranked	Coarfa_28818871_female_up_day7_ranked	Coarfa_28818871_male_down_day21	Coarfa_28818871_male_down_day7	Coarfa_28818871_male_up_day21	Coarfa_28818871_male_up_day7	Dong_36157523	Dravet_gounot_29287116_p21	Nitkin_32753701_24hr_unranked	Nitkin_32753701_6hr_unranked	Rao_37310763_ranked	x_dravet_gounot_29287116_p10	Hurskainen_33692365_endothelial	Hurskainen_33692365_epithelial	Hurskainen_33692365_stroma	Scaffa_34417156_ranked	maic_score	contributors
USF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3170587213926472	1.316374907823661	1.3171322063343105	0.0	1.3171322063343105	SCRNASEQ: Hurskainen_33692365_stroma
TSTD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3170492029722716	1.3163651571143178	1.3171211409104604	0.0	1.3171211409104604	SCRNASEQ: Hurskainen_33692365_stroma
F11R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3170396845518957	1.3163554064049743	1.3171100754866103	0.0	1.3171100754866103	SCRNASEQ: Hurskainen_33692365_stroma
METTL11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3170867096057237	0.0	0.0	1.3170867096057237	SCRNASEQ: Hurskainen_33692365_epithelial
LY9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3170111292907685	1.3163261542769444	1.3170658137912101	0.0	1.3170658137912101	SCRNASEQ: Hurskainen_33692365_stroma
SLAMF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3170016108703926	0.0	1.3170547483673603	0.0	1.3170547483673603	SCRNASEQ: Hurskainen_33692365_stroma
CD48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316992092450017	1.3163164035676012	1.3170436829435102	0.0	1.3170436829435102	SCRNASEQ: Hurskainen_33692365_stroma
SLAMF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3169825740296413	1.3163066528582577	1.31703261751966	0.0	1.31703261751966	SCRNASEQ: Hurskainen_33692365_stroma
SLAMF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3169635371888897	1.316287151439571	1.31701048667196	0.0	1.31701048667196	SCRNASEQ: Hurskainen_33692365_stroma
VANGL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3169540187685138	1.3162774007302278	1.31699942124811	0.0	1.31699942124811	SCRNASEQ: Hurskainen_33692365_stroma
NCSTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3169445003481381	1.316257899311541	1.31697729040041	0.0	1.31697729040041	SCRNASEQ: Hurskainen_33692365_stroma
COPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3169349819277623	1.3162481486021977	1.31696622497656	0.0	1.31696622497656	SCRNASEQ: Hurskainen_33692365_stroma
PEX19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3169254635073866	1.3162383978928545	1.31695515955271	0.0	1.31695515955271	SCRNASEQ: Hurskainen_33692365_stroma
PEA15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316906426666635	1.316218896474168	1.3169330287050098	0.0	1.3169330287050098	SCRNASEQ: Hurskainen_33692365_stroma
CASQ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168969082462592	1.3162091457648244	1.31692196328116	0.0	1.31692196328116	SCRNASEQ: Hurskainen_33692365_stroma
ATP1A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168873898258835	1.3161993950554811	1.3169108978573099	0.0	1.3169108978573099	SCRNASEQ: Hurskainen_33692365_stroma
KCNJ10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168588345647563	1.3161701429274513	1.3168777015857598	0.0	1.3168777015857598	SCRNASEQ: Hurskainen_33692365_stroma
PIGM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168493161443804	1.3161603922181078	1.3168666361619097	0.0	1.3168666361619097	SCRNASEQ: Hurskainen_33692365_stroma
IGSF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168302793036288	1.3161408907994212	1.3168445053142097	0.0	1.3168445053142097	SCRNASEQ: Hurskainen_33692365_stroma
CFAP45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168112424628773	1.3161213893807346	1.3168223744665097	0.0	1.3168223744665097	SCRNASEQ: Hurskainen_33692365_stroma
VSIG8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3168017240425016	1.3161116386713914	1.3168113090426596	0.0	1.3168113090426596	SCRNASEQ: Hurskainen_33692365_stroma
SLAMF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167922056221257	0.0	1.3168002436188095	0.0	1.3168002436188095	SCRNASEQ: Hurskainen_33692365_stroma
DUSP23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31678268720175	1.3161018879620479	1.3167891781949597	0.0	1.3167891781949597	SCRNASEQ: Hurskainen_33692365_stroma
ACKR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167731687813742	0.0	1.3167781127711096	0.0	1.3167781127711096	SCRNASEQ: Hurskainen_33692365_stroma
CADM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3160921372527046	1.3167670473472595	0.0	1.3167670473472595	SCRNASEQ: Hurskainen_33692365_stroma
AIM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167636503609985	1.3160823865433613	1.3167559819234096	0.0	1.3167636503609985	SCRNASEQ: Hurskainen_33692365_endothelial
SPTA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167541319406229	1.316072635834018	1.3167338510757094	0.0	1.3167541319406229	SCRNASEQ: Hurskainen_33692365_endothelial
OR10AA1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167449164995595	0.0	1.3167449164995595	SCRNASEQ: Hurskainen_33692365_stroma
FH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167255766794954	1.316043383705988	1.3166895893803094	0.0	1.3167255766794954	SCRNASEQ: Hurskainen_33692365_endothelial
KMO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3167160582591197	1.3160336329966447	1.3166785239564593	0.0	1.3167160582591197	SCRNASEQ: Hurskainen_33692365_endothelial
CHML	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3166970214183682	1.316014131577958	1.3166563931087594	0.0	1.3166970214183682	SCRNASEQ: Hurskainen_33692365_endothelial
PLD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3166779845776166	0.0	0.0	0.0	1.3166779845776166	SCRNASEQ: Hurskainen_33692365_endothelial
SDCCAG8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316658947736865	1.315984879449928	1.3166231968372093	0.0	1.316658947736865	SCRNASEQ: Hurskainen_33692365_endothelial
AKT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3166494293164894	1.3159751287405848	1.3166121314133592	0.0	1.3166494293164894	SCRNASEQ: Hurskainen_33692365_endothelial
DESI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316620874055362	1.3159458766125547	1.316567869717959	0.0	1.316620874055362	SCRNASEQ: Hurskainen_33692365_endothelial
COX20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3166113556349863	1.3159361259032114	1.316556804294109	0.0	1.3166113556349863	SCRNASEQ: Hurskainen_33692365_endothelial
HNRNPU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3166018372146104	1.3159263751938681	1.316545738870259	0.0	1.3166018372146104	SCRNASEQ: Hurskainen_33692365_endothelial
EFCAB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165923187942348	1.3159166244845248	1.316534673446409	0.0	1.3165923187942348	SCRNASEQ: Hurskainen_33692365_endothelial
C1orf100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165900005656592	0.0	1.3165900005656592	SCRNASEQ: Hurskainen_33692365_stroma
KIF26B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165828003738589	1.3159068737751813	1.3165236080225589	0.0	1.3165828003738589	SCRNASEQ: Hurskainen_33692365_endothelial
SMYD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165732819534832	1.315897123065838	1.316512542598709	0.0	1.3165732819534832	SCRNASEQ: Hurskainen_33692365_endothelial
TFB2M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165637635331073	1.3158873723564948	1.3165014771748589	0.0	1.3165637635331073	SCRNASEQ: Hurskainen_33692365_endothelial
CNST	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165542451127317	1.3158776216471515	1.3164904117510088	0.0	1.3165542451127317	SCRNASEQ: Hurskainen_33692365_endothelial
SCCPDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165447266923558	1.3158678709378082	1.316479346327159	0.0	1.3165447266923558	SCRNASEQ: Hurskainen_33692365_endothelial
CDC42BPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165256898516045	1.3158483695191214	1.3164572154794587	0.0	1.3165256898516045	SCRNASEQ: Hurskainen_33692365_endothelial
COQ8A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3165161714312286	1.3158386188097781	1.3164461500556088	0.0	1.3165161714312286	SCRNASEQ: Hurskainen_33692365_endothelial
PARP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3164780977497255	1.3157996159724048	1.3164018883602087	0.0	1.3164780977497255	SCRNASEQ: Hurskainen_33692365_endothelial
LIN9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3164685793293498	1.3157898652630615	1.3163908229363586	0.0	1.3164685793293498	SCRNASEQ: Hurskainen_33692365_endothelial
SDE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3164400240682224	1.3157606131350315	1.3163465612409586	0.0	1.3164400240682224	SCRNASEQ: Hurskainen_33692365_endothelial
PYCR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3164305056478467	1.3157508624256882	1.3163354958171085	0.0	1.3164305056478467	SCRNASEQ: Hurskainen_33692365_endothelial
LEFTY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316420987227471	1.315741111716345	1.3163244303932584	0.0	1.316420987227471	SCRNASEQ: Hurskainen_33692365_endothelial
TMEM63A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3164114688070951	1.3157313610070016	1.3163133649694085	0.0	1.3164114688070951	SCRNASEQ: Hurskainen_33692365_endothelial
NVL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3163924319663436	1.3157118595883148	1.3162912341217083	0.0	1.3163924319663436	SCRNASEQ: Hurskainen_33692365_endothelial
CNIH4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316382913545968	1.3157021088789715	1.3162801686978585	0.0	1.316382913545968	SCRNASEQ: Hurskainen_33692365_endothelial
MIXL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3163797575125087	0.0	1.3163797575125087	SCRNASEQ: Hurskainen_33692365_stroma
DNAH14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3163638767052164	1.3156728567509417	1.3162359070024583	0.0	1.3163638767052164	SCRNASEQ: Hurskainen_33692365_endothelial
LBR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3163543582848405	1.3156631060415984	1.3162248415786082	0.0	1.3163543582848405	SCRNASEQ: Hurskainen_33692365_endothelial
DEGS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3163258030237133	1.3156338539135684	1.3161916453070581	0.0	1.3163258030237133	SCRNASEQ: Hurskainen_33692365_endothelial
FBXO28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3163162846033374	1.315624103204225	1.3161805798832082	0.0	1.3163162846033374	SCRNASEQ: Hurskainen_33692365_endothelial
SUSD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162877293422102	1.315594851076195	1.3161473836116582	0.0	1.3162877293422102	SCRNASEQ: Hurskainen_33692365_endothelial
TLR5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162782109218345	1.3155851003668517	1.316136318187808	0.0	1.3162782109218345	SCRNASEQ: Hurskainen_33692365_endothelial
PRSS30P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162686925014586	1.3155753496575084	1.316125252763958	0.0	1.3162686925014586	SCRNASEQ: Hurskainen_33692365_endothelial
BROX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316259174081083	1.3155655989481652	1.316114187340108	0.0	1.316259174081083	SCRNASEQ: Hurskainen_33692365_endothelial
CNIH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162580378501583	0.0	1.3162580378501583	SCRNASEQ: Hurskainen_33692365_stroma
CCDC121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.315682607460285	1.3162469724263084	0.0	1.3162469724263084	SCRNASEQ: Hurskainen_33692365_stroma
MIA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162401372403314	1.3155460975294784	1.316092056492408	0.0	1.3162401372403314	SCRNASEQ: Hurskainen_33692365_endothelial
HHIPL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162211003995798	1.3155265961107918	1.316069925644708	0.0	1.3162211003995798	SCRNASEQ: Hurskainen_33692365_endothelial
1700056E22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3162020635588283	1.315507094692105	1.316047794797008	0.0	1.3162020635588283	SCRNASEQ: Hurskainen_33692365_endothelial
HLX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3161925451384526	1.3154973439827617	1.3160367293731579	0.0	1.3161925451384526	SCRNASEQ: Hurskainen_33692365_endothelial
MARCHF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316173508297701	1.3154778425640752	1.3160145985254577	0.0	1.316173508297701	SCRNASEQ: Hurskainen_33692365_endothelial
