gene,Nichols_24571919,Chen28689251,Bao_27137150,Bhaskaran_22911455,Chao27770432,Denervaud_26353077_down_ranked,Denervaud_26353077_up_ranked,Natarajan_28851267_down,Natarajan_28851267_up,Revhaug_31454811_down_ranked,Revhaug_31454811_up_ranked,Shrestha_33446917_down_,Shrestha_33446917_up,Al_mudares_37368978_female,Al_mudares_37368978_male,Bhattacharya_25150062,Cheng_31961470,Coarfa_28818871_female_down_day21_ranked,Coarfa_28818871_female_down_day7_ranked,Coarfa_28818871_female_up_day21_ranked,Coarfa_28818871_female_up_day7_ranked,Coarfa_28818871_male_down_day21,Coarfa_28818871_male_down_day7,Coarfa_28818871_male_up_day21,Coarfa_28818871_male_up_day7,Dong_36157523,Dravet_gounot_29287116_p21,Nitkin_32753701_24hr_unranked,Nitkin_32753701_6hr_unranked,Rao_37310763_ranked,x_dravet_gounot_29287116_p10,Hurskainen_33692365_endothelial,Hurskainen_33692365_epithelial,Hurskainen_33692365_stroma,Scaffa_34417156_ranked,maic_score,contributors
MEPCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343878312,0,0,0,0,0,1.343878312,RNASEQ: Rao_37310763_ranked
SSX2IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343873046,0,0,0,0,0,1.343873046,RNASEQ: Rao_37310763_ranked
NFYB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343865216,0,0,0,0,0,1.343865216,RNASEQ: Rao_37310763_ranked
CNDP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343862624,0,0,0,0,0,1.343862624,RNASEQ: Rao_37310763_ranked
CXCL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343860042,0,0,0,0,0,1.343860042,RNASEQ: Rao_37310763_ranked
TRPT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343857468,0,0,0,0,0,1.343857468,RNASEQ: Rao_37310763_ranked
GK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343854903,0,0,0,0,0,1.343854903,RNASEQ: Rao_37310763_ranked
USP42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343852347,0,0,0,0,0,1.343852347,RNASEQ: Rao_37310763_ranked
MCAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343849799,0,0,0,0,0,1.343849799,RNASEQ: Rao_37310763_ranked
GNPTAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343847261,0,0,0,0,0,1.343847261,RNASEQ: Rao_37310763_ranked
DACT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343844732,0,0,0,0,0,1.343844732,RNASEQ: Rao_37310763_ranked
EXOC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343842211,0,0,0,0,0,1.343842211,RNASEQ: Rao_37310763_ranked
MPP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343839699,0,0,0,0,0,1.343839699,RNASEQ: Rao_37310763_ranked
PNPLA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343837196,0,0,0,0,0,1.343837196,RNASEQ: Rao_37310763_ranked
NFKBIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343832215,0,0,0,0,0,1.343832215,RNASEQ: Rao_37310763_ranked
ENTPD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343829738,0,0,0,0,0,1.343829738,RNASEQ: Rao_37310763_ranked
IRF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343824809,0,0,0,0,0,1.343824809,RNASEQ: Rao_37310763_ranked
PLCB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343822357,0,0,0,0,0,1.343822357,RNASEQ: Rao_37310763_ranked
TRIM26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34381748,0,0,0,0,0,1.34381748,RNASEQ: Rao_37310763_ranked
Zfp959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343815053,0,0,0,0,0,1.343815053,RNASEQ: Rao_37310763_ranked
WDR45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343812636,0,0,0,0,0,1.343812636,RNASEQ: Rao_37310763_ranked
CXCL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343807825,0,0,0,0,0,1.343807825,RNASEQ: Rao_37310763_ranked
PANX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343805433,0,0,0,0,0,1.343805433,RNASEQ: Rao_37310763_ranked
UPF3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343795945,0,0,0,0,0,1.343795945,RNASEQ: Rao_37310763_ranked
PI4KB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343784269,0,0,0,0,0,1.343784269,RNASEQ: Rao_37310763_ranked
MFAP3L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343781958,0,0,0,0,0,1.343781958,RNASEQ: Rao_37310763_ranked
ITFG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34377736,0,0,0,0,0,1.34377736,RNASEQ: Rao_37310763_ranked
ZNF414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343775073,0,0,0,0,0,1.343775073,RNASEQ: Rao_37310763_ranked
DHRS7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343772794,0,0,0,0,0,1.343772794,RNASEQ: Rao_37310763_ranked
C18orf54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343770523,0,0,0,0,0,1.343770523,RNASEQ: Rao_37310763_ranked
CARD11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34376826,0,0,0,0,0,1.34376826,RNASEQ: Rao_37310763_ranked
SART3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343766004,0,0,0,0,0,1.343766004,RNASEQ: Rao_37310763_ranked
MMS22L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343763757,0,0,0,0,0,1.343763757,RNASEQ: Rao_37310763_ranked
LHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343759285,0,0,0,0,0,1.343759285,RNASEQ: Rao_37310763_ranked
LNX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343752635,0,0,0,0,0,1.343752635,RNASEQ: Rao_37310763_ranked
NLRC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343750434,0,0,0,0,0,1.343750434,RNASEQ: Rao_37310763_ranked
ADAMTSL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343748241,0,0,0,0,0,1.343748241,RNASEQ: Rao_37310763_ranked
CYTH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343746055,0,0,0,0,0,1.343746055,RNASEQ: Rao_37310763_ranked
PGAP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343743876,0,0,0,0,0,1.343743876,RNASEQ: Rao_37310763_ranked
MFSD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343739542,0,0,0,0,0,1.343739542,RNASEQ: Rao_37310763_ranked
LRRCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343737386,0,0,0,0,0,1.343737386,RNASEQ: Rao_37310763_ranked
VPS35L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343733097,0,0,0,0,0,1.343733097,RNASEQ: Rao_37310763_ranked
H6PD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343730964,0,0,0,0,0,1.343730964,RNASEQ: Rao_37310763_ranked
POLR1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343724608,0,0,0,0,0,1.343724608,RNASEQ: Rao_37310763_ranked
SERPINF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343722504,0,0,0,0,0,1.343722504,RNASEQ: Rao_37310763_ranked
LIN7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343720407,0,0,0,0,0,1.343720407,RNASEQ: Rao_37310763_ranked
SLC39A14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343718318,0,0,0,0,0,1.343718318,RNASEQ: Rao_37310763_ranked
YY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343716236,0,0,0,0,0,1.343716236,RNASEQ: Rao_37310763_ranked
HAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343712093,0,0,0,0,0,1.343712093,RNASEQ: Rao_37310763_ranked
RXRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343707979,0,0,0,0,0,1.343707979,RNASEQ: Rao_37310763_ranked
LOXL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343705933,0,0,0,0,0,1.343705933,RNASEQ: Rao_37310763_ranked
SLC16A13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343703894,0,0,0,0,0,1.343703894,RNASEQ: Rao_37310763_ranked
ZNF620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343701861,0,0,0,0,0,1.343701861,RNASEQ: Rao_37310763_ranked
TNRC6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343699836,0,0,0,0,0,1.343699836,RNASEQ: Rao_37310763_ranked
CAMTA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343697818,0,0,0,0,0,1.343697818,RNASEQ: Rao_37310763_ranked
HPCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343695807,0,0,0,0,0,1.343695807,RNASEQ: Rao_37310763_ranked
THOP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343693803,0,0,0,0,0,1.343693803,RNASEQ: Rao_37310763_ranked
CNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343687832,0,0,0,0,0,1.343687832,RNASEQ: Rao_37310763_ranked
SUSD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343685856,0,0,0,0,0,1.343685856,RNASEQ: Rao_37310763_ranked
C6orf136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343679968,0,0,0,0,0,1.343679968,RNASEQ: Rao_37310763_ranked
SAMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343676076,0,0,0,0,0,1.343676076,RNASEQ: Rao_37310763_ranked
ZNF182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34367414,0,0,0,0,0,1.34367414,RNASEQ: Rao_37310763_ranked
CYSLTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343672211,0,0,0,0,0,1.343672211,RNASEQ: Rao_37310763_ranked
OTUD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343670289,0,0,0,0,0,1.343670289,RNASEQ: Rao_37310763_ranked
SCIMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343668373,0,0,0,0,0,1.343668373,RNASEQ: Rao_37310763_ranked
CCNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343666464,0,0,0,0,0,1.343666464,RNASEQ: Rao_37310763_ranked
MED24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343664562,0,0,0,0,0,1.343664562,RNASEQ: Rao_37310763_ranked
UBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343662666,0,0,0,0,0,1.343662666,RNASEQ: Rao_37310763_ranked
ANKH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343658894,0,0,0,0,0,1.343658894,RNASEQ: Rao_37310763_ranked
MANBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343657018,0,0,0,0,0,1.343657018,RNASEQ: Rao_37310763_ranked
PALB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343655149,0,0,0,0,0,1.343655149,RNASEQ: Rao_37310763_ranked
PHYKPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343647735,0,0,0,0,0,1.343647735,RNASEQ: Rao_37310763_ranked
FAM220A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343640423,0,0,0,0,0,1.343640423,RNASEQ: Rao_37310763_ranked
CALHM5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343638611,0,0,0,0,0,1.343638611,RNASEQ: Rao_37310763_ranked
DOCK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343636805,0,0,0,0,0,1.343636805,RNASEQ: Rao_37310763_ranked
ENTPD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343635005,0,0,0,0,0,1.343635005,RNASEQ: Rao_37310763_ranked
RBMX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343629644,0,0,0,0,0,1.343629644,RNASEQ: Rao_37310763_ranked
GNGT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343626101,0,0,0,0,0,1.343626101,RNASEQ: Rao_37310763_ranked
PPP5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343624338,0,0,0,0,0,1.343624338,RNASEQ: Rao_37310763_ranked
DYDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343620832,0,0,0,0,0,1.343620832,RNASEQ: Rao_37310763_ranked
HLA-DQA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343617349,0,0,0,0,0,1.343617349,RNASEQ: Rao_37310763_ranked
TSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343612171,0,0,0,0,0,1.343612171,RNASEQ: Rao_37310763_ranked
SSBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343610456,0,0,0,0,0,1.343610456,RNASEQ: Rao_37310763_ranked
MYLK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343608748,0,0,0,0,0,1.343608748,RNASEQ: Rao_37310763_ranked
SYT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343600295,0,0,0,0,0,1.343600295,RNASEQ: Rao_37310763_ranked
RHBDD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343598622,0,0,0,0,0,1.343598622,RNASEQ: Rao_37310763_ranked
LZTS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343596955,0,0,0,0,0,1.343596955,RNASEQ: Rao_37310763_ranked
CPB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343595293,0,0,0,0,0,1.343595293,RNASEQ: Rao_37310763_ranked
NDUFS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343591987,0,0,0,0,0,1.343591987,RNASEQ: Rao_37310763_ranked
TNIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343590343,0,0,0,0,0,1.343590343,RNASEQ: Rao_37310763_ranked
ERRFI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343587072,0,0,0,0,0,1.343587072,RNASEQ: Rao_37310763_ranked
ARNTL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343585444,0,0,0,0,0,1.343585444,RNASEQ: Rao_37310763_ranked
RARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343583823,0,0,0,0,0,1.343583823,RNASEQ: Rao_37310763_ranked
DENND2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343582207,0,0,0,0,0,1.343582207,RNASEQ: Rao_37310763_ranked
FBXL16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343580596,0,0,0,0,0,1.343580596,RNASEQ: Rao_37310763_ranked
GNPTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343578991,0,0,0,0,0,1.343578991,RNASEQ: Rao_37310763_ranked
MMP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343575798,0,0,0,0,0,1.343575798,RNASEQ: Rao_37310763_ranked
UBN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343572627,0,0,0,0,0,1.343572627,RNASEQ: Rao_37310763_ranked
Zfp788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343569478,0,0,0,0,0,1.343569478,RNASEQ: Rao_37310763_ranked
2900026A02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343567912,0,0,0,0,0,1.343567912,RNASEQ: Rao_37310763_ranked
ERMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343566351,0,0,0,0,0,1.343566351,RNASEQ: Rao_37310763_ranked
NACAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343564795,0,0,0,0,0,1.343564795,RNASEQ: Rao_37310763_ranked
XXYLT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343563245,0,0,0,0,0,1.343563245,RNASEQ: Rao_37310763_ranked
MTTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3435617,0,0,0,0,0,1.3435617,RNASEQ: Rao_37310763_ranked
ZBTB46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343560161,0,0,0,0,0,1.343560161,RNASEQ: Rao_37310763_ranked
CCNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343558627,0,0,0,0,0,1.343558627,RNASEQ: Rao_37310763_ranked
PLA2G4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343555575,0,0,0,0,0,1.343555575,RNASEQ: Rao_37310763_ranked
SLC8B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343554056,0,0,0,0,0,1.343554056,RNASEQ: Rao_37310763_ranked
ITPKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343549533,0,0,0,0,0,1.343549533,RNASEQ: Rao_37310763_ranked
RPGRIP1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343548036,0,0,0,0,0,1.343548036,RNASEQ: Rao_37310763_ranked
GPBP1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343546544,0,0,0,0,0,1.343546544,RNASEQ: Rao_37310763_ranked
A530064D06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343545057,0,0,0,0,0,1.343545057,RNASEQ: Rao_37310763_ranked
EVA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343543575,0,0,0,0,0,1.343543575,RNASEQ: Rao_37310763_ranked
SEC24A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343537699,0,0,0,0,0,1.343537699,RNASEQ: Rao_37310763_ranked
PFKFB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343536243,0,0,0,0,0,1.343536243,RNASEQ: Rao_37310763_ranked
NOC2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343534791,0,0,0,0,0,1.343534791,RNASEQ: Rao_37310763_ranked
MRPL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343533345,0,0,0,0,0,1.343533345,RNASEQ: Rao_37310763_ranked
OVOL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343531904,0,0,0,0,0,1.343531904,RNASEQ: Rao_37310763_ranked
AQP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343530467,0,0,0,0,0,1.343530467,RNASEQ: Rao_37310763_ranked
HPF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34352336,0,0,0,0,0,1.34352336,RNASEQ: Rao_37310763_ranked
MTIF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343517762,0,0,0,0,0,1.343517762,RNASEQ: Rao_37310763_ranked
WDHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343516375,0,0,0,0,0,1.343516375,RNASEQ: Rao_37310763_ranked
BRDT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343513615,0,0,0,0,0,1.343513615,RNASEQ: Rao_37310763_ranked
BEND3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343512242,0,0,0,0,0,1.343512242,RNASEQ: Rao_37310763_ranked
AMPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34350951,0,0,0,0,0,1.34350951,RNASEQ: Rao_37310763_ranked
MAP3K7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343508151,0,0,0,0,0,1.343508151,RNASEQ: Rao_37310763_ranked
HINFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343506797,0,0,0,0,0,1.343506797,RNASEQ: Rao_37310763_ranked
TLCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343505447,0,0,0,0,0,1.343505447,RNASEQ: Rao_37310763_ranked
