gene,maic_score
CYP2B6,1.445049333
ADH5,1.445046626
SMAP1,1.44504073
NDRG2,1.445034835
SPCS1,1.445028939
PRDX4,1.445023044
TRAFD1,1.445011903
MRPL30,1.445011253
GDI2,1.445005357
CDC16,1.444981776
RBBP7,1.44497588
RAB2A,1.444969985
UBTF,1.444964089
CCT8,1.444958194
PIN4,1.444952298
GPX7,1.444946403
MOCS2,1.444940507
CBR1,1.444934612
CASZ1,1.444929333
MRPS24,1.444922821
BBC3,1.444918829
REST,1.444905135
COPZ2,1.444899239
PHB,1.444893344
Olfr54,1.444888332
AP2S1,1.444887448
RASSF1,1.444873022
UBE2R2,1.444869762
MRPL27,1.444863867
NDUFV2,1.444857971
LAMTOR4,1.44484618
SF3B6,1.444840285
MRPS14,1.444834389
UBTD2,1.444828494
TTLL5,1.444827421
PNKD,1.444810807
RAB15,1.444806889
SPTSSA,1.444804912
SORBS1,1.44479947
SRPK2,1.444793121
GBA2,1.444787661
PTCH1,1.444787226
ALG11,1.444782604
MCM9,1.44477766
CARM1,1.444772754
KDM5B,1.444769539
PGLS,1.444763644
ATXN7L1,1.444758084
JOSD2,1.444757748
PPP1R3E,1.444753197
ARID5B,1.444751853
EEF1E1,1.444751015
KCTD11,1.44474831
DNAJA2,1.444745958
TXNDC12,1.444740062
FRMD4B,1.444734167
MYO1C,1.444728762
SERINC2,1.444726186
UBFD1,1.444714101
MRPS6,1.444704689
ABCB8,1.444699441
PHB2,1.444698794
SPAG8,1.444694554
SRCAP,1.444689667
PSMA4,1.444687003
LRPPRC,1.444686108
GRB7,1.44468478
FAM162A,1.444681108
IQGAP1,1.444675006
ERGIC3,1.444669317
PSME2,1.444663421
CCDC186,1.44465163
ZSCAN21,1.444651575
DCTN4,1.444645685
NDUFS8,1.444639839
ZMIZ1,1.444635911
TBCB,1.444633944
CEP72,1.444631024
MUC6,1.444626137
TBRG1,1.444622153
YWHAG,1.444610362
GREB1,1.444606493
LILRA6,1.444604507
MFAP5,1.444601855
CPXM1,1.444598571
PPP1R12A,1.444592676
AGTPBP1,1.444591929
CRTC3,1.444587042
PDCL3,1.44458678
MCRIP1,1.444580885
SHROOM3,1.444577268
MBNL2,1.444569094
UBE2K,1.444567494
RBPJ,1.444563199
TRPM4,1.444557721
ZNF653,1.444552834
RAB2B,1.444552135
SELENOS,1.444551408
C8orf33,1.444545512
MSTO1,1.44454306
DAPK1,1.444533286
APOBEC3B,1.444528399
THRAP3,1.444516035
BAG6,1.444513739
MAGOH,1.44451014
MEGF6,1.444508852
PCNP,1.444502416
NUDCD1,1.444499078
NONO,1.444498349
CD2AP,1.444494191
CORIN,1.444489304
NR3C1,1.444486558
MRPL20,1.444480662
EIF4ENIF1,1.44447953
ATXN10,1.444474767
RTKN2,1.444474643
SLCO2A1,1.444469756
CCT5,1.444462976
OSBPL7,1.444459983
PPIG,1.44445708
NBDY,1.444451185
PKD1,1.444450209
ARHGEF16,1.444445322
ECH1,1.44444529
SOS1,1.444430661
AKIRIN2,1.444427603
MINK1,1.444425774
THOC7,1.444421708
SPC24,1.444416001
UGDH,1.444415812
SBNO2,1.444411114
LIMA1,1.444404021
HSD17B10,1.444398126
TSEN34,1.444392231
LAMB1,1.444386335
ANO5,1.444381792
IGF1R,1.444374544
SPTBN5,1.444372019
POLR2M,1.444368649
IFT20,1.444362753
UBE2I,1.444356858
SLC6A8,1.444352471
ARGLU1,1.444345067
PRKAR1A,1.444339171
SDK1,1.44433781
IDH3A,1.44433339
XPO6,1.444332923
AURKAIP1,1.444327381
ADAMTS2,1.444303799
SMAD6,1.444303537
ARHGEF2,1.444298715
HNRNPR,1.444297903
SOS2,1.444293828
PLIN2,1.444292008
TAF13,1.444274281
STARD9,1.444268426
MAST4,1.444262531
DLG4,1.44425962
RIPOR2,1.444256906
MGLL,1.444256635
ACY3,1.444254733
AATF,1.444253817
ISOC1,1.44425074
GPR17,1.444249846
LIPE,1.444240072
DDX3Y,1.444230298
CAVIN2,1.444227158
TMEM179B,1.444215638
KCNJ15,1.444210751
PAIP2,1.444209472
TIAL1,1.444200977
TMEM223,1.444191785
JUP,1.444186316
RETREG3,1.444181092
COL6A2,1.444179994
RGS7BP,1.444176543
ZFHX3,1.444171656
LBH,1.444168203
ADGRL3,1.444162308
SHC1,1.444161882
H2BC4,1.444156412
DDX39B,1.444147221
VLDLR,1.444144622
ADORA2A,1.444143432
ZNF865,1.444142334
COL6A3,1.444138726
Zfp940,1.444137447
MSH4,1.444132561
FUS,1.444127674
LUM,1.444126935
HOPX,1.44412104
GLYR1,1.4441179
ADM,1.444108126
DIO1,1.444105937
PTP4A2,1.444088578
S1PR3,1.444085667
GPC2,1.444068604
TXNDC16,1.444064144
FNDC1,1.44405619
TBC1D17,1.44405437
FILIP1L,1.444050294
TCF7L2,1.444049483
ADAT1,1.444044596
CALU,1.444026713
FGFR3,1.444025049
EPM2A,1.444015275
CKB,1.444014922
PXDN,1.444009026
TARS2,1.444005501
PRKAB1,1.443995727
SH2D4A,1.443994422
FBXL19,1.443981067
PER1,1.443979416
FAT4,1.44397618
SMTNL2,1.443966406
COL5A1,1.443961863
CLUH,1.443957571
NCAPD2,1.443956632
TMEM200B,1.443955498
SORCS2,1.443951745
ITGA9,1.443950072
SERHL2,1.443946858
PIK3R3,1.443941971
PRMT1,1.443938281
ZDHHC21,1.443932198
RRM1,1.443927311
CREB3L2,1.44392649
ADAP2,1.443917537
CHN1,1.443908804
HDLBP,1.443902908
ACTN1,1.443897013
ANXA5,1.443885222
MMP28,1.443884341
FAM193B,1.443873555
Vmn2r53,1.443868668
ROBO2,1.443867535
SELENOM,1.44386164
TBC1D9B,1.44384912
GLB1L2,1.443824686
Vmn1r229,1.443814912
MAOB,1.443814476
BCAR1,1.443800251
TACC1,1.443795365
HOXB2,1.443790895
GAN,1.443790478
KRT7,1.443785591
COPB2,1.443779104
ZXDB,1.443775817
FKBP9,1.443773208
SPON1,1.44377093
DNAJA4,1.443766043
PDLIM7,1.443761417
MAP2K3,1.443756269
ARHGAP26,1.443746496
KDELR2,1.443743731
RHOQ,1.443737835
STAG1,1.443736722
SYNPO2,1.443731835
CMTR1,1.443726948
DVL1,1.443722061
CNPY2,1.443720149
ZW10,1.4437074
ZBTB7B,1.443706899
FAM50A,1.443697627
TXNL1,1.443696567
FTSJ3,1.44369274
PI15,1.443690672
NSUN2,1.443687853
P3H1,1.443684776
ATP13A2,1.443678079
RRAS,1.443672986
CXCL13,1.443668638
EFCC1,1.44366836
CDK6,1.443661195
SIGMAR1,1.443657179
TSHZ2,1.443655299
PARP14,1.443648758
YBX3,1.443643508
ATG3,1.443634097
CAV1,1.443632893
RAB11A,1.44362921
MORF4L2,1.443625822
IDE,1.443624323
RASL11B,1.443619926
MAGT1,1.443619436
CCPG1,1.443614549
DDX5,1.443614031
MID1IP1,1.443599889
LAPTM4A,1.443596345
ACAT2,1.443595002
ATP6V0E1,1.443590449
HLA-E,1.443590115
CLN5,1.443585228
MYO1B,1.443584554
MRPL46,1.443575454
TDRD7,1.443570567
TM9SF3,1.443566867
TMEM86A,1.443562403
ESYT2,1.443560793
NEDD9,1.443555077
SRM,1.44355102
IRF1,1.443541246
HACD1,1.44353739
SQLE,1.443536359
AP3S1,1.443531495
EFNB3,1.443527378
NNAT,1.443525599
SAMD4A,1.443519704
ACLY,1.443516811
LAP3,1.443507913
DIRAS2,1.443507038
HMGCR,1.443502151
GPX8,1.443502017
CREB5,1.443490227
DNAJB1,1.44348749
ANKRD12,1.443482603
RHEB,1.443460749
FER1L6,1.4434583
UBE2E2,1.443437168
C1GALT1C1,1.443433734
FOXI2,1.443431272
SEC13,1.443425377
MVD,1.44342396
OTUD1,1.443419481
IL17RA,1.443419073
TXNDC5,1.443413586
SDCBP,1.44340858
QPCT,1.44340769
DNAJC10,1.443401795
SYNCRIP,1.443395899
FZD2,1.443384108
ST13,1.443378213
KRCC1,1.443375091
SDHB,1.443372318
FAM189B,1.443354413
FGL2,1.44334577
ALAS1,1.443340883
P4HB,1.443336945
NFATC4,1.443320245
C1QTNF6,1.443319258
RWDD1,1.443313363
PNPO,1.443311562
RPN2,1.443307468
FARP1,1.443301572
STK10,1.443296901
RCN2,1.443295677
PSMC4,1.443289781
PAQR7,1.44328224
MLEC,1.44327799
SRSF2,1.443272466
HECTD1,1.443272095
LAMTOR5,1.443266199
Rnf11l2,1.443260304
ARL3,1.443254409
MTUS2,1.443252919
NCKAP5L,1.443252327
SAR1A,1.443248513
GBP2,1.443248032
PRSS23,1.443243145
EPSTI1,1.443238258
WDR83OS,1.443230827
CTTN,1.443224931
TUFT1,1.443213824
THAP12,1.44321314
CXCL16,1.443209701
POPDC2,1.443208937
ZNHIT1,1.443207245
RBM38,1.44320405
CAPN2,1.443195454
IDI1,1.443184502
SVIL,1.443179615
NDRG1,1.443174728
VCL,1.443160081
CYP51A1,1.443160068
HNRNPL,1.443159982
INSIG1,1.443155181
NARS1,1.443154186
UBAP1,1.443145407
PPP1R9B,1.44314052
BMP4,1.4431365
PON1,1.443130746
RYK,1.443130604
PSMD12,1.443124709
CLDN8,1.443120973
CX3CR1,1.443111199
TMEM123,1.443110262
NRXN3,1.443107022
ERBIN,1.443106312
HSPA2,1.443101425
CCT4,1.443101127
ITGAV,1.443095231
NCLN,1.443091651
IRGM,1.443086764
FSTL3,1.443084918
PTK7,1.44308344
Larp1b,1.443081877
COPE,1.443077545
TARDBP,1.443076991
PIEZO1,1.443072104
NUCB1,1.44307165
PLAGL1,1.443065754
DOK3,1.44306233
PBDC1,1.443060542
SOCS2,1.443053963
CD274,1.443052556
GPX2,1.443051838
TMEM243,1.443050594
ZCRB1,1.443048068
SLC37A1,1.443037895
SNRPD3,1.443030381
TIMM23,1.443024486
IRF5,1.443023235
SOX9,1.443018889
UBXN1,1.443018591
SNX20,1.443018348
TSPAN3,1.443012695
CNRIP1,1.443010822
IFRD2,1.443008574
LCP2,1.443003687
MYO1G,1.4429988
TAP1,1.442989026
ACTA1,1.442986072
PNPT1,1.442984139
ME1,1.442983218
SULT1D1P,1.442979253
SMARCA4,1.442977322
Slfn2,1.442974366
RAB12,1.442971427
THEMIS2,1.442969479
CELF2,1.442965531
TBX20,1.442961102
PRR5L,1.442959636
SPP1,1.442954818
NXN,1.442947845
RIC8A,1.442945044
UBXN4,1.44294195
C19orf38,1.442940157
PAPSS1,1.442936054
MSMO1,1.442925497
MAP1B,1.442924263
KCP,1.442920826
MRPL18,1.442918368
SMARCC1,1.442912472
TNFRSF1B,1.442901062
TFG,1.442900682
C5orf15,1.442894786
IGSF6,1.442891288
ABCC9,1.442888891
RIPK4,1.442888395
NCF4,1.442886401
OXR1,1.442881515
PPP2CA,1.4428771
MYO1F,1.442876628
BANP,1.442871741
HOOK3,1.442865309
RASGRP4,1.442861967
NRN1,1.44285708
PALM,1.442856092
PICALM,1.442853518
RNF10,1.442847622
FNDC5,1.442847306
PHF20L1,1.442842419
Slfn1,1.442832646
STRAP,1.442829936
GK,1.442823915
LSS,1.442817985
SMPDL3B,1.442813098
CRTAP,1.44281225
PTBP2,1.442811943
C5orf24,1.442806354
IRF7,1.442803324
PCBP4,1.442800459
ADGRG3,1.442791863
TPD52L2,1.442788668
TIFAB,1.442788664
BVES,1.442783777
TMEM132C,1.442782772
HYAL2,1.44277889
Igtp,1.442774003
NAMPT,1.442770982
P2RY13,1.442769116
CHIC2,1.442765086
SLC2A9,1.442759936
FBLIM1,1.442759191
DCUN1D5,1.442753295
ZNF239,1.44274332
RHOB,1.442741504
ALDH1B1,1.442734908
HSPB7,1.442730021
PODN,1.442725134
ANKRD42,1.442712503
NNMT,1.442712027
STAT2,1.442710473
DNAJC7,1.442705586
PLEKHH2,1.442700236
POC1B,1.442696452
PSMD13,1.44268255
LMOD2,1.442681152
CDC37,1.442676654
SOX7,1.442664893
SRL,1.442661604
ALDH3A1,1.44265183
TTC3,1.442647177
SERINC1,1.442641282
GPR141,1.44263717
SF3B5,1.442629491
AOPEP,1.442623595
TXLNB,1.442617622
RBM28,1.442613064
AFAP1,1.442611804
OBSCN,1.442607848
RBFOX2,1.442605909
ACTN2,1.442602961
CMPK1,1.442600014
PGAM2,1.442593188
FAM104A,1.442588223
LAMTOR1,1.442582327
ANK1,1.442568753
GPR180,1.442564641
CSRP3,1.442554092
CUEDC2,1.442546954
MB,1.442544319
TMEM165,1.442535164
PRKAR2B,1.442534545
MYL3,1.442529658
RAMAC,1.442529268
NPPA,1.442524771
ABL1,1.442523373
USP28,1.442519884
LHFPL1,1.442517477
SLC38A9,1.442513624
FNBP1L,1.442511582
NFKBID,1.44251011
KCNB2,1.442505686
BRPF3,1.442500337
COPS6,1.442499791
AIG1,1.442493895
TIA1,1.442485676
YIPF5,1.442470314
RPN1,1.442464418
ZNF704,1.442458523
UBE2D2,1.442452627
RBPMS,1.442446732
LIMS1,1.442440836
TRIM39,1.442437205
DNAJB11,1.44242315
ATP8B2,1.442414185
SRSF6,1.442411359
TBX3,1.442405464
ECE1,1.442399568
CFL2,1.442375986
EPS15L1,1.442364465
SPRY1,1.442364195
MBD3,1.4423583
HOXB3,1.442355827
PRXL2C,1.442352405
HS6ST1,1.442346509
SMAD5,1.442340614
DCTN3,1.442334718
ARHGAP24,1.442322927
REXO2,1.442317032
PDHA1,1.442299346
CDV3,1.44229345
GRPEL1,1.442281659
MMP23B,1.442275764
GNG5,1.442269868
COL9A2,1.442265344
SGPL1,1.442263973
CSAD,1.442252182
GNA14,1.442235405
MYEF2,1.442234496
APEX1,1.442222705
LDLRAD4,1.442216809
GPM6B,1.442205018
POFUT2,1.442193227
MRPL42,1.442181437
FERMT2,1.442175541
HAUS1,1.442165586
SRP72,1.44216375
CCDC124,1.442151959
EFS,1.442146244
PTK2,1.442146064
NAP1L4,1.442140168
UBE2L3,1.442122482
ACP1,1.442093005
RRP1,1.442081214
LMAN1,1.442069423
CAPZB,1.442063528
RAB11FIP4,1.442058049
TRIB2,1.442057632
COL12A1,1.442051737
PPP4R2,1.442045841
PXDC1,1.442039946
KDM1A,1.442028155
SLBP,1.442016427
PSMD1,1.442016364
GUSB,1.442004573
CSMD1,1.441998678
TSN,1.441980991
TRIM28,1.441975096
DDX50,1.4419692
ALYREF,1.441957409
MRPL41,1.441951514
G3BP1,1.441945619
CCDC127,1.441939723
MTDH,1.441927932
KTN1,1.441922037
DAAM2,1.441916141
TXNL4A,1.441910246
SLC39A6,1.44190435
BOD1L1,1.441898455
NMT1,1.441892559
UTP11,1.441886664
POLR2F,1.441880769
MRPL43,1.441874873
RAB1B,1.441868978
TP53INP1,1.441867267
BUD31,1.441863082
EIF3G,1.441857187
NDUFS2,1.441851291
CIBAR1,1.441845396
C1orf131,1.441833605
FXYD6,1.441827709
TCP1,1.441821814
CCDC24,1.441817547
SMIM11,1.441815919
MBTPS1,1.441810023
NKTR,1.441804128
SARS1,1.441799068
EIF1B,1.441798232
EGLN1,1.441786441
FAM102B,1.44177465
RBM46,1.441770795
SMC3,1.441768755
BCL7C,1.441745173
PSMC6,1.441739278
PSIP1,1.441727487
MCFD2,1.441721591
DOHH,1.441718108
RBMXL1,1.441715696
ARHGEF1,1.441714543
LGALSL,1.4417098
TM2D2,1.441703905
ZKSCAN1,1.44169801
PLXNA4,1.441692114
SCNN1G,1.441686562
SLC25A39,1.441686219
PTPN11,1.441680323
MACO1,1.441674428
KISS1,1.441668532
MAGOHB,1.441662637
CLPTM1L,1.441656741
WTAP,1.441650846
CUTA,1.441639055
EXT2,1.44163316
TNFAIP8L3,1.441630888
PLXDC2,1.441621369
ERP44,1.441615473
ARHGAP29,1.441609578
CLCN4,1.441603682
PTEN,1.441591891
GLRX5,1.441585996
ETF1,1.441575593
TXNDC15,1.441574205
VEGFC,1.441568948
CSNK1G3,1.441562414
NASP,1.441556519
SLC26A2,1.441548086
Ahsa2,1.441538832
GOLM2,1.441532937
TIMM17B,1.441527042
SHFL,1.441525772
SAP18,1.441521146
SNCG,1.441520671
PPP2CB,1.441515251
WWTR1,1.44150346
TRAPPC6B,1.441497564
RAB34,1.441485773
HP1BP3,1.441479878
SRP19,1.441468087
ADRA1D,1.441466117
SPAG9,1.441462192
AP2M1,1.441456296
TCF25,1.441450401
TAF9,1.441444505
BRD1,1.441426819
TMEM263,1.441420923
YAF2,1.441415028
SYNPO,1.441411926
POLR3K,1.441409133
NAXD,1.441403237
DDA1,1.441397342
CWC15,1.441391446
HNRNPC,1.441385551
RTN2,1.441384965
QKI,1.441379655
FOXQ1,1.44137376
WASL,1.441361969
EIF4E3,1.441358093
RUVBL1,1.441356073
KIAA1191,1.441350178
DENR,1.441344283
PDE6D,1.441332492
POLB,1.441326596
RAB11FIP2,1.441320701
MGRN1,1.44132035
CBY1,1.441314805
CD200,1.44130891
ULK1,1.441304613
PHF10,1.441303014
ECI2,1.441297119
SEC22B,1.441291223
FXR1,1.441285328
DNAJC19,1.441279433
TSEN54,1.44127063
PHACTR4,1.441267642
CCDC68,1.441251481
P3H4,1.441249955
HSPA13,1.44124406
WBP4,1.441238164
DCAKD,1.441232269
CDH13,1.441225044
SOCS1,1.441224251
MAZ,1.44122091
UQCRFS1,1.441214583
GSK3B,1.441208687
ZNF580,1.441202792
FIGNL2,1.441198692
IFT74,1.441196896
PRORSD1P,1.441191001
AMOTL2,1.441185105
ADK,1.44117921
PTPN9,1.441173314
GALNT2,1.441167419
GTF2E2,1.441161524
CCSER2,1.441155628
GNA13,1.44112147
ETV4,1.441120255
MED21,1.44111436
ZRANB2,1.441102569
COX14,1.441096674
SHH,1.441094124
MAGEH1,1.441090778
COMMD2,1.441084883
DPY30,1.441073092
VTI1B,1.441071751
CBX2,1.441068189
CHSY3,1.441067196
SCAF11,1.441061301
0610009B22Rik,1.441055405
RAB13,1.44104951
CAMLG,1.441043615
EI24,1.441042336
MEMO1,1.441031824
NRTN,1.441025928
PPP2R2A,1.441020033
THBS3,1.441002346
ARPC5L,1.440996451
PDCD10,1.44098466
LIX1L,1.440972869
ZNF326,1.440966974
Kctd12b,1.44096526
LSM12,1.440955183
MRPL14,1.440949287
CFAP36,1.440943392
TAF4B,1.440939728
THAP2,1.440937496
NPTN,1.440931601
MTMR12,1.440922591
TECR,1.44091981
EIF1AX,1.440914274
YME1L1,1.440913915
NANS,1.440902124
MYRIP,1.440872872
EPHB3,1.440866751
CTPS1,1.440863602
PROS1,1.440860856
YIPF4,1.44085496
MCTS1,1.440849065
MRPL53,1.440843169
B4GAT1,1.440837274
MRPL51,1.440825483
KIF2A,1.440819587
ALG5,1.440813692
GLG1,1.440807797
UBASH3B,1.44078817
XRN2,1.440778319
PARVA,1.440766528
KCTD10,1.440760633
POLR2C,1.440748842
SNAP47,1.440742947
ROR1,1.440737051
MRPL34,1.440731156
EIF2A,1.44072526
SEC31A,1.440713469
BIN1,1.440707574
TMCO1,1.440701678
C1orf198,1.440689888
ZNF532,1.44068865
TCEA1,1.440683992
RDH10,1.440672201
FIBP,1.440666306
AK4,1.440663955
ZADH2,1.44066041
JTB,1.440654515
ZC3H13,1.440642724
CIDEC,1.440639333
SPAST,1.440636828
STK16,1.440625038
DGKE,1.440624615
CXADR,1.440614784
NUDCD3,1.440613247
CIR1,1.440607351
HIVEP2,1.44059556
DACT3,1.440590306
TMEM208,1.440589665
JARID2,1.4405659
ACBD3,1.440560188
CIAO2B,1.440554292
AP2B1,1.440542501
MANBAL,1.440536606
RBM25,1.44053071
MRPS15,1.440518919
ING4,1.4405173
BNIP2,1.440513024
IPO7,1.440501233
SMCO4,1.440489442
CASK,1.440483547
NTAN1,1.440471756
AQP3,1.44046898
SSR1,1.44046586
IWS1,1.44045407
ACBD6,1.440448174
EGLN3,1.440436383
PABPC4,1.440430488
TSPAN31,1.440424592
TRPS1,1.440418697
SNU13,1.440406906
CLIP1,1.44040101
CHST7,1.440397016
UGP2,1.440371533
SYF2,1.440359742
CSNK1G2,1.440353847
COPG1,1.440347951
CCNI,1.440330265
ANXA4,1.44032566
S100B,1.44032437
YIF1B,1.440318474
NSG1,1.440312579
SLC16A1,1.440302007
SNRNP27,1.440294892
LSM7,1.440283101
NUDT21,1.440277206
HIVEP1,1.440271311
BANF1,1.44025952
ELOVL7,1.440254898
KAT2B,1.440253624
BZW2,1.440247729
PAPOLA,1.440235938
EXT1,1.440230042
MRPL21,1.440224147
MAN1C1,1.440212356
ADAMTS4,1.440200565
PMP22,1.440188774
ABTB1,1.44018472
PHF5A,1.440182879
MFF,1.440176983
ZFAS1,1.440171088
MEIS1,1.440165192
CTBP1,1.440159297
ATRAID,1.440153402
EIF4A3,1.440141611
TTC28,1.440138252
PRDX6,1.440123924
PRKCSH,1.440118029
SMC1A,1.440112133
VAPB,1.440106238
UPF2,1.440100342
UPF3A,1.440094447
PTGIR,1.440092034
SLC38A4,1.440088552
EIF2S1,1.440082656
ASAH1,1.440069018
PUF60,1.44006497
CCNA2,1.440059074
DCHS2,1.440053179
CCT3,1.440047283
HRAS,1.440041388
KHDRBS1,1.440035493
PLEKHG2,1.440029597
DSE,1.440023702
FNDC10,1.440023168
PSMB7,1.440017806
ANAPC16,1.440006015
DDX1,1.439994224
FRMD6,1.439988329
UFC1,1.439982433
COPS4,1.439976538
WDR33,1.439970643
BOD1,1.439958852
GALK1,1.439947061
ADGRA2,1.439929374
FAM210B,1.439923479
COA3,1.439917583
GIPC2,1.439909593
IKBIP,1.439905793
RND3,1.439894002
PIK3C2A,1.439882211
AP1S1,1.439876315
ACAP2,1.43987042
WIPF3,1.439864574
MRPL17,1.439864524
RAB5IF,1.439858629
EBNA1BP2,1.439852734
SCARF2,1.439842151
NUDT4,1.439840943
HMGB3,1.439835047
POLE4,1.439823256
HS3ST3A1,1.439775221
APLF,1.439733619
NOVA1,1.439730882
RASSF10,1.439708795
TRARG1,1.439686763
MAPKAPK3,1.439664785
NQO1,1.43962099
ALDH1L2,1.439599173
CLIP4,1.439555696
NUBP1,1.439512428
RASGEF1A,1.439490871
ILDR1,1.439447909
WSCD2,1.439438858
SYTL5,1.439426504
URB1,1.439405149
CCDC28B,1.439383843
LRRC20,1.439362586
CPPED1,1.43932022
SLC7A8,1.439299109
ABCE1,1.439278046
NPR1,1.43925703
DDO,1.439194265
IL10RB,1.439173436
KLHDC7A,1.439152653
CHM,1.439145209
CFAP20DC,1.439090576
SLC7A2,1.439049415
USP18,1.4390289
KRT8,1.43900843
ZSCAN2,1.438988002
IMPDH1,1.438967618
EIF2AK2,1.438826107
MAP3K9,1.438766076
FZD6,1.438686592
SPIN1,1.438666818
PTGR1,1.438627386
XYLB,1.438607727
SLC7A1,1.438529465
SMARCD2,1.438509991
Ccnjl,1.438451789
ZNF358,1.438374682
CDCP1,1.438355493
ESRP1,1.438317217
ZNF831,1.438270893
TMC4,1.43824107
SLC4A8,1.438203195
DNAI4,1.438184307
SIX4,1.43816545
CDC42EP4,1.438109073
TSR1,1.438052978
PSAT1,1.43798165
MUM1,1.437978613
SLC2A1,1.437960097
SPATA13,1.437923154
ITIH4,1.437867958
ATP6AP2,1.437849617
PALD1,1.43781302
CCN3,1.437794764
GMPR,1.437693498
PIDD1,1.437685803
2810408A11Rik,1.437613699
RASEF,1.437595739
TLR12P,1.437577804
SHC2,1.437559894
DOCK6,1.437524152
UBTD1,1.437506318
RTL8C,1.437488509
VNN1,1.437470725
GCLM,1.43743523
MYCT1,1.437406434
HDAC7,1.437382169
TJP3,1.43736453
VPS13A,1.437329321
TMEM126A,1.437206813
LIN7A,1.437189401
CDH1,1.437172012
GALNT1,1.437154644
PCMTD2,1.437137297
KMT2D,1.437120452
Tnfrsf23,1.437119973
ZC3H12A,1.437102669
SIX5,1.437085387
CGN,1.437050885
MAGIX,1.437033665
NDUFA9,1.436999287
DEF6,1.436982128
EPS8L2,1.43696499
COL17A1,1.436930773
MAN2A2,1.436913694
DACT1,1.436896635
ANO8,1.436879595
CAPN15,1.436835549
CEP170B,1.436777757
TLR4,1.436743961
GCNT4,1.43672709
FGF10,1.436626242
PSPC1,1.436609495
FBXW9,1.436592766
RNF38,1.436576054
PLPP2,1.436559359
ANKRD33B,1.436551721
ISG15,1.43654268
TPD52,1.436492746
MTHFD2,1.436442959
HILPDA,1.436426396
CEP97,1.436409849
CEP290,1.436393317
GHITM,1.436327348
PHGDH,1.436310894
TACC2,1.436294456
SH3BP1,1.436268964
TOM1,1.436261624
ING1,1.436228851
RIPPLY3,1.436163482
PATJ,1.436130883
GFER,1.43608209
NOCT,1.436065854
FAM167A,1.436049631
AASS,1.436017226
HOMER2,1.436001043
SHE,1.435984874
ESAM,1.435968718
CP,1.435936446
CCL11,1.435888133
FAM83H,1.435855989
SMARCD1,1.435839935
TLNRD1,1.435823894
COL6A4P1,1.435807865
LAG3,1.435791849
AMPD3,1.435775844
CEMIP,1.435759852
ZBTB8A,1.435711946
C1QTNF3,1.435706646
MAP3K11,1.435664146
TGM1,1.435648235
AP1M2,1.435632336
PGD,1.435616449
RAVER2,1.435600572
NWD2,1.435568853
GLT8D2,1.43555301
IPO5,1.435521356
RNF167,1.435473956
BID,1.435442409
FLCN,1.435427077
CEP68,1.435363722
CAPSL,1.435348015
MAMLD1,1.435332318
CXCL12,1.435316631
PLPBP,1.435285286
LDB1,1.435269628
NOTUM,1.43525398
SLC4A7,1.435238341
CASP12,1.435207092
TLCD3B,1.435066928
RNF165,1.435051399
KMT5C,1.435004863
PVR,1.434942936
TMEM117,1.434896577
YES1,1.434881141
REEP4,1.434871098
Fbxl20,1.434865713
RPS4XP3,1.43483488
TMEM94,1.434819475
SLC1A5,1.434804079
RELB,1.434773309
ENHO,1.434757935
Arxes2,1.434711861
TTC26,1.434681182
IL11,1.434665853
ANXA8,1.434635218
ZCCHC24,1.434619912
KPNA1,1.434574035
KIFC2,1.434558756
CDC42EP3,1.434543485
KMT5A,1.434528221
LRRC4B,1.434497712
TSC22D4,1.434482468
DERA,1.434452001
YPEL2,1.434391144
CDKL2,1.434375946
CGREF1,1.434360755
MAPK7,1.43434557
CHST6,1.434319307
MLLT6,1.434300052
PDCD6IP,1.434284892
WSB2,1.434269738
TBC1D4,1.434224313
AEBP1,1.434209183
MLKL,1.434178941
TNFRSF21,1.434163828
PTPN21,1.434148722
SLC41A2,1.434133621
Fndc3c1,1.434118526
PAPLN,1.434044971
HHEX,1.434013019
MICALL2,1.433997968
CLTB,1.433967883
DNAH11,1.433937819
GIT2,1.433892762
GPR88,1.43386275
TAL1,1.433832757
MFSD2B,1.433817769
SIPA1L1,1.433787806
KCTD15,1.433757863
TBC1D2B,1.433712985
BTBD11,1.433683089
MEN1,1.433668148
TLE2,1.433653212
EGR3,1.433623353
GFPT1,1.433608431
SHMT1,1.43356369
LEPR,1.433548785
HYDIN,1.433533884
GIGYF1,1.433518988
HAPLN3,1.433504096
GPR132,1.433499401
ZNF250,1.433459446
RRAGB,1.433414833
ETV5,1.43339997
PLS1,1.433340559
Zfp52,1.433325716
ASXL3,1.433310877
TNFSF15,1.433281211
MASP1,1.433221925
MATN2,1.433177499
ARRDC4,1.433162698
MKNK2,1.433133106
SCNN1A,1.433118315
PRDX3,1.433103529
SLC44A3,1.433088745
4932411E22Rik,1.433059189
ARHGDIG,1.432985358
SLC48A1,1.432970602
PTGER4,1.432926353
WWC1,1.43291161
SFRP1,1.432882134
UBXN7,1.432823219
CORO2B,1.432808498
WNT5B,1.43279378
MLC1,1.432779065
CLIC6,1.432749644
SEMA3A,1.432734938
COL2A1,1.432720235
LRP8,1.432705535
RUSC1,1.43268874
ETS2,1.432676144
ATG4A,1.432661452
SQSTM1,1.432632078
HCN2,1.432617395
IFIT1B,1.432602715
Zkscan4,1.432573363
ACO2,1.432544022
GALNT4,1.432529356
ELF2,1.432441413
MCTP1,1.432426765
CLMP,1.432420556
